scode,hycode,companycode,sname,publishname,mkt,reporttimetypecode,combinetypecode,dataajusttype,noticedate,reportdate,sumasset,fixedasset,monetaryfund,monetaryfund_tb,accountrec,accountrec_tb,inventory,inventory_tb,sumliab,accountpay,accountpay_tb,advancereceive,advancereceive_tb,sumshequity,sumshequity_tb,tsatz,tdetz,ld,zcfzl,cashanddepositcbank,cashanddepositcbank_tb,loanadvances,loanadvances_tb,saleablefasset,saleablefasset_tb,borrowfromcbank,borrowfromcbank_tb,acceptdeposit,acceptdeposit_tb,sellbuybackfasset,sellbuybackfasset_tb,settlementprovision,settlementprovision_tb,borrowfund,borrowfund_tb,agenttradesecurity,agenttradesecurity_tb,premiumrec,premiumrec_tb,stborrow,stborrow_tb,premiumadvance,premiumadvance_tb,eutime
002945,016027,80000084,华林证券,券商信托,zxb,003,001,2,2016-09-30T00:00:00,2016-03-31T00:00:00,18050408398.59,57654151.29,6574870892.92,-,4792762.49,-,-,-,15126433709.97,38842982.58,-,-,-,2923974688.62,-,-,-,-,0.8380106076,-,-,-,-,64111000.0,-,-,-,-,-,7631063160.6,-,987850619.14,-,-,-,6228340741.13,-,-,-,-,-,-,-,2020-01-17T10:11:15
002925,016022,80310173,盈趣科技,电子元件,zxb,003,001,2,2016-09-30T00:00:00,2016-03-31T00:00:00,693317093.5,110547876.93,230127396.65,-,188966525.66,-,111512743.83,-,287408276.26,149176747.61,-,13225672.2,-,405908817.24,-,-,-,0.02184966,0.4145408774,-,-,-,-,6000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:18:08
601229,016029,80001256,上海银行,银行,shzb,003,001,2,2016-09-26T00:00:00,2016-03-31T00:00:00,1528377572000.0,-,-,-,-,-,-,-,1431889252000.0,-,-,-,-,96488320000.0,-,-,-,-,0.9368687936,131985338000.0,-,530881506000.0,-,225221672000.0,-,21424000000.0,-,817146415000.0,-,31286586000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-04-16T15:18:38
002913,016022,80542763,奥士康,电子元件,zxb,003,001,2,2016-09-23T00:00:00,2016-03-31T00:00:00,1241446900.0,482444200.0,106743800.0,-,327916000.0,-,110825400.0,-,582896400.0,283509700.0,-,1753600.0,-,658550400.0,-,-,-,0.01227066,0.4695298687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:57
300719,016034,80542760,安达维尔,航天航空,cyb,003,001,2,2016-09-23T00:00:00,2016-03-31T00:00:00,496592600.0,95690800.0,113179100.0,-,133828200.0,-,114320500.0,-,191993100.0,51915200.0,-,12197200.0,-,304599400.0,-,-,-,0.02027015,0.3866209444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:57
002915,016041,80542764,中欣氟材,化工行业,zxb,003,001,2,2016-09-23T00:00:00,2016-03-31T00:00:00,472561415.18,187528560.6,46512420.77,-,74563507.64,-,65329108.96,-,225964340.06,31548266.07,-,957829.8,-,246597075.12,-,-,-,0.01038581,0.4781692555,-,-,-,-,17000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:57
603160,016022,80357751,汇顶科技,电子元件,shzb,003,001,2,2016-09-20T00:00:00,2016-03-31T00:00:00,1600480377.09,144839371.01,541569152.29,-,266335794.3,-,308458615.06,-,456587031.45,257500595.77,-,394804.68,-,1143893345.64,-,-,-,0.02963515,0.285281243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:51
000931,016024,10001193,中关村,医药制造,szzb,003,001,2,2016-09-14T00:00:00,2016-03-31T00:00:00,3035835432.41,493081846.94,207538120.37,0.519967697826169,510042886.71,0.60708887153533,998204061.48,-0.0363998861984516,2171014596.28,310155001.88,0.120739285159319,145960383.9,0.13663687750522,864820836.13,0.247565198399975,0.23096,0.224468,0.01018023,0.7151292106,-,-,-,-,4322738.68,-0.0576785037401777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:46
002815,016022,80198741,崇达技术,电子元件,zxb,003,001,2,2016-09-12T00:00:00,2016-03-31T00:00:00,2146677916.39,1031245126.25,203047982.13,-,385961550.79,-,132854488.23,-,1078070218.87,417048992.28,-,1463843.84,-,1068607697.52,-,-,-,0.00846121,0.5022039919,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:46
300461,016022,80291349,田中精机,电子元件,cyb,003,001,2,2016-09-03T00:00:00,2016-03-31T00:00:00,333320519.35,12026227.02,143974024.8,0.685850542988797,32694872.4,0.268306931822952,60608225.12,-0.105990444689431,30793185.02,8154565.66,-0.189677326485161,14283307.31,-0.222228437629661,302527334.33,0.513470782629688,0.410419,-0.154905,0.09892252,0.0923831064,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:45
300769,016041,80143272,德方纳米,化工行业,cyb,003,001,2,2016-09-02T00:00:00,2016-03-31T00:00:00,403862733.03,129542587.74,20304304.53,-,12660753.15,-,72804424.7,-,149798553.63,27089931.49,-,4018248.99,-,254064179.4,-,-,-,0.01968831,0.3709145246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:45
603912,016061,80532668,佳力图,专用设备,shzb,003,001,2,2016-08-26T00:00:00,2016-03-31T00:00:00,481603312.75,92937867.32,55933885.56,-,93863391.24,-,177482407.89,-,238700135.58,56825145.67,-,45934210.18,-,242903177.17,-,-,-,0.01703944,0.4956364071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:26
603895,016061,80532669,天永智能,专用设备,shzb,003,001,2,2016-08-26T00:00:00,2016-03-31T00:00:00,466411800.0,9143800.0,42131500.0,-,85600500.0,-,156061700.0,-,268545600.0,45571100.0,-,194380400.0,-,197866200.0,-,-,-,0.01657728,0.5757693094,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:26
300702,016024,80357742,天宇股份,医药制造,cyb,003,001,2,2016-08-26T00:00:00,2016-03-31T00:00:00,1405245000.0,457578600.0,196093300.0,-,231910800.0,-,275912200.0,-,864681400.0,183727900.0,-,1535200.0,-,540563600.0,-,-,-,0.00900892,0.6153243029,-,-,-,-,10137100.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:17:26
603583,016061,80373736,捷昌驱动,专用设备,shzb,003,001,2,2016-08-26T00:00:00,2016-03-31T00:00:00,487530900.0,106294500.0,237648000.0,-,20489100.0,-,41070700.0,-,93696300.0,47125800.0,-,14446100.0,-,393834600.0,-,-,-,0.03314865,0.1921853569,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-12-02T09:17:09
601069,016052,80186232,西部黄金,贵金属,shzb,003,001,2,2016-08-24T00:00:00,2016-03-31T00:00:00,2461840827.58,1091451269.07,228015583.93,-0.166757351846754,12566771.42,0.151670281514182,280687847.26,-0.0254251308063831,827193442.77,172263716.06,-0.345796229542208,452459.76,-0.121023779577218,1634647384.81,0.0442982559238505,0.006925,-0.059582,0.00867433,0.3360060624,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:16:45
600583,016023,10000392,海油工程,石油行业,shzb,003,001,2,2016-08-23T00:00:00,2016-03-31T00:00:00,29742808789.05,12028407436.53,5977427714.17,0.709994772250214,3318510532.27,-0.243704674886081,2065547909.72,0.133889352905312,6273314539.05,3647983295.41,-0.0606152104927931,272584620.48,-0.80419880654923,23469494250.0,0.125002570273671,-0.010117,-0.317009,0.02909505,0.2109186992,-,-,-,-,317643378.0,-0.22700903056735,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:16:43
601163,016018,80136925,三角轮胎,塑胶制品,shzb,003,001,2,2016-08-22T00:00:00,2016-03-31T00:00:00,9195172742.29,2932293453.59,2173621433.92,-,600874739.26,-,806639230.08,-,6301310108.39,1944875992.83,-,125507931.24,-,2893862633.9,-,-,-,0.01016117,0.6852845819,-,-,-,-,1959020.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:16:21
002922,016020,80189534,伊戈尔,输配电气,zxb,003,001,2,2016-08-12T00:00:00,2016-03-31T00:00:00,754198482.38,211752289.54,167198591.75,-,129779688.9,-,124628577.83,-,312552757.32,125476546.84,-,10173214.8,-,441645725.06,-,-,-,0.01599697,0.4144171125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:45
600908,016029,80066311,无锡银行,银行,shzb,003,001,2,2016-08-10T00:00:00,2016-03-31T00:00:00,116456215457.36,-,-,-,-,-,-,-,108913184797.43,-,-,-,-,7543030659.93,-,-,-,-,0.9352286125,14087634184.11,-,55913390778.69,-,13184568641.45,-,100000000.0,-,90315501166.75,-,6154616996.45,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-04-20T23:14:20
300537,016041,80372753,广信材料,化工行业,cyb,003,001,2,2016-08-09T00:00:00,2016-03-31T00:00:00,343493799.26,66998147.69,32479960.15,-,135898853.78,-,45230495.58,-,92288408.47,64606699.11,-,736847.14,-,251205390.79,-,-,-,0.02675479,0.2686756171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:29
002807,016029,80114769,江阴银行,银行,zxb,003,001,2,2016-08-02T00:00:00,2016-03-31T00:00:00,94075097000.0,-,-,-,-,-,-,-,86411679000.0,-,-,-,-,7663418000.0,-,-,-,-,0.9185393559,10445722000.0,-,47570057000.0,-,15298381000.0,-,423757000.0,-,69166946000.0,-,14182400000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T09:15:15
600933,016035,80452535,爱柯迪,汽车行业,shzb,003,001,2,2016-07-29T00:00:00,2016-03-31T00:00:00,2069818934.06,621529576.82,369736224.39,-,345808924.33,-,237580100.06,-,499331488.34,101801780.0,-,-,-,1570487445.72,-,-,-,0.05711422,0.2412440432,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:15
300533,016057,80357706,冰川网络,软件服务,cyb,003,001,2,2016-07-29T00:00:00,2016-03-31T00:00:00,784715627.39,7331922.98,733313684.5,-,2778962.16,-,-,-,260592940.54,157399.0,-,29331790.99,-,524122686.85,-,-,-,0.02918151,0.3320858301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:09
300532,016057,80190986,今天国际,软件服务,cyb,003,001,2,2016-07-28T00:00:00,2016-03-31T00:00:00,772623145.31,14546902.84,167729206.19,-,314881951.33,-,78657377.93,-,400060055.28,117800504.52,-,161988080.71,-,372563090.03,-,-,-,0.01887804,0.5177945519,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:07
300535,016041,80357707,达威股份,化工行业,cyb,003,001,2,2016-07-28T00:00:00,2016-03-31T00:00:00,400055249.77,78013637.86,11488308.03,-,116272375.23,-,48971316.68,-,74734105.15,20626371.64,-,822046.46,-,325321144.62,-,-,-,0.03319915,0.1868094599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:07
601997,016029,80046299,贵阳银行,银行,shzb,003,001,2,2016-07-27T00:00:00,2016-03-31T00:00:00,248357566000.0,-,-,-,-,-,-,-,233410243000.0,-,-,-,-,14947323000.0,-,-,-,-,0.9398153105,28291844000.0,-,84665521000.0,-,54006387000.0,-,230000000.0,-,192654993000.0,-,5758000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-10-18T14:48:50
002668,016019,80188734,奥马电器,家电行业,zxb,003,001,2,2016-07-27T00:00:00,2016-03-31T00:00:00,4179081183.41,1110517219.37,903799383.89,0.786762991059807,640421145.25,0.684463543344821,594374428.41,-0.321974196556298,2320705562.49,512342190.69,0.0631707301646437,107344602.82,-0.372970338334964,1858375620.92,0.202952270036371,0.242176,0.27548,0.01222216,0.5553147835,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:07
600936,016039,80329817,广西广电,文化传媒,shzb,003,001,2,2016-07-26T00:00:00,2016-03-31T00:00:00,5477996428.12,2834882107.25,428146633.13,-,170488337.47,-,420612861.97,-,3358052362.97,809622338.92,-,977143165.31,-,2119944065.15,-,-,-,0.00486475,0.6130074028,-,-,-,-,15000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:05
300531,016014,80357684,优博讯,电子信息,cyb,003,001,2,2016-07-25T00:00:00,2016-03-31T00:00:00,346543635.65,6222547.26,33524331.78,-,124475431.07,-,134985405.15,-,65749085.21,27082336.11,-,7999454.71,-,280794550.44,-,-,-,0.05714923,0.1897281567,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-05T14:38:08
002808,016022,80140709,恒久科技,电子元件,zxb,003,001,2,2016-07-25T00:00:00,2016-03-31T00:00:00,338709958.58,69499432.33,101069219.1,-,48695480.57,-,66873361.16,-,44565581.51,38875814.43,-,2348637.18,-,294144377.07,-,-,-,0.0553126,0.1315744648,-,-,-,-,2000001.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:04
603843,016005,80357636,正平股份,工程建设,shzb,003,001,2,2016-07-25T00:00:00,2016-03-31T00:00:00,2381063541.18,145299385.18,204601254.19,-,736418718.56,-,648776372.51,-,1697387205.49,529706912.5,-,233029725.44,-,683676335.69,-,-,-,0.01154005,0.7128693444,-,-,-,-,6000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:39:33
002041,016009,10001442,登海种业,农牧饲渔,zxb,003,001,2,2016-07-22T00:00:00,2016-03-31T00:00:00,4260550156.59,551918194.45,601355524.05,1.26327397842333,200094189.93,0.871758773447412,400893226.51,-0.346468047164294,981385349.07,48474859.09,0.412662325918897,143735891.09,-0.133667964369002,3279164807.52,0.110224913556642,0.140849,0.256675,0.03976131,0.2303424002,-,-,-,-,11600000.0,1.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:03
000911,016012,10001175,*ST南糖,食品饮料,,003,001,2,2016-07-22T00:00:00,2016-03-31T00:00:00,6565341686.92,1621046146.44,1047395310.49,0.0600025909180248,302172874.36,-0.497381687369031,1338112027.06,0.0917551482219859,5035288427.75,597224895.92,-0.330511467263413,54080650.03,0.200615945296428,1530053259.17,0.263109375172374,0.230182,0.220514,0.00984324,0.7669499423,-,-,-,-,31683243.28,1.31547759779361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:03
603569,016003,80138194,长久物流,交运物流,shzb,003,001,2,2016-07-21T00:00:00,2016-03-31T00:00:00,2113343126.88,89303056.35,549900398.58,-,975408022.76,-,665555.58,-,1118864211.36,788620743.32,-,327895.0,-,994478915.52,-,-,-,0.01517172,0.5294285614,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:03
601811,016039,80096445,新华文轩,文化传媒,shzb,003,001,2,2016-07-19T00:00:00,2016-03-31T00:00:00,10567888396.77,1391019356.84,1572007098.2,-,1285961951.87,-,1394700208.42,-,3668461488.05,2571551486.15,-,476386180.84,-,6899426908.72,-,-,-,0.01305713,0.3471328756,-,-,-,-,2435632311.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:56
300528,016039,80201119,幸福蓝海,文化传媒,cyb,003,001,2,2016-07-18T00:00:00,2016-03-31T00:00:00,1808955740.51,297609492.49,398354308.39,-,318641787.59,-,292685517.38,-,487835876.07,148077007.23,-,129578404.13,-,1321119864.44,-,-,-,0.02686277,0.2696781713,-,-,-,-,200000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:01
002907,016024,80166850,华森制药,医药制造,zxb,003,001,2,2016-07-15T00:00:00,2016-03-31T00:00:00,575575182.45,154421424.7,45228659.98,-,168115601.88,-,34799816.13,-,187687310.19,60731436.78,-,500012.03,-,387887872.26,-,-,-,0.01830053,0.3260865234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:15:00
300527,016061,80357703,中国应急,专用设备,cyb,003,001,2,2016-07-15T00:00:00,2016-03-31T00:00:00,2246819851.23,351761488.46,704899233.92,-,150273868.16,-,684156853.07,-,1327201565.1,259680989.47,-,940662577.66,-,919618286.13,-,-,-,0.01332261,0.5907022605,-,-,-,-,2209853.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:14:58
601068,016005,80062566,中铝国际,工程建设,shzb,003,001,2,2016-07-14T00:00:00,2016-03-31T00:00:00,30237408009.19,1906607702.93,3806300167.46,0.122846706344615,9350710131.47,0.105826980374606,5130833146.95,-0.364760661455885,21064262804.02,6994963507.28,-0.114915507439204,2071363845.35,-0.420135529110637,9173145205.17,0.0365454861312932,-0.058292,-0.094375,0.01277983,0.696629248,-,-,-,-,18972660.0,-0.924972489244411,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:14:59
603322,016015,80329978,超讯通信,通讯行业,shzb,003,001,2,2016-07-14T00:00:00,2016-03-31T00:00:00,642962799.75,20476149.15,74736727.28,-,488424018.44,-,6719971.12,-,402893806.83,234842277.49,-,39655.0,-,240068992.92,-,-,-,0.01507881,0.6266207112,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:14:57
