scode,hycode,companycode,sname,publishname,mkt,reporttimetypecode,combinetypecode,dataajusttype,noticedate,reportdate,sumasset,fixedasset,monetaryfund,monetaryfund_tb,accountrec,accountrec_tb,inventory,inventory_tb,sumliab,accountpay,accountpay_tb,advancereceive,advancereceive_tb,sumshequity,sumshequity_tb,tsatz,tdetz,ld,zcfzl,cashanddepositcbank,cashanddepositcbank_tb,loanadvances,loanadvances_tb,saleablefasset,saleablefasset_tb,borrowfromcbank,borrowfromcbank_tb,acceptdeposit,acceptdeposit_tb,sellbuybackfasset,sellbuybackfasset_tb,settlementprovision,settlementprovision_tb,borrowfund,borrowfund_tb,agenttradesecurity,agenttradesecurity_tb,premiumrec,premiumrec_tb,stborrow,stborrow_tb,premiumadvance,premiumadvance_tb,eutime
300695,016035,80189247,兆丰股份,汽车行业,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,605991316.47,172879659.0,131873722.62,-,97410243.21,-,32143481.36,-,252123825.36,145863954.07,-,558283.84,-,353867491.11,-,-,-,0.01662429,0.4160518782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
300708,016022,80215110,聚灿光电,电子元件,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,839989591.84,422533538.07,86793992.42,-,125868136.11,-,76326090.37,-,444804203.69,105704106.68,-,325526.64,-,395185388.15,-,-,-,0.01253601,0.5295353752,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
603587,016010,80463403,地素时尚,纺织服装,shzb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,1202918755.75,214333858.24,631185759.41,-,44917725.16,-,171201823.68,-,444543697.15,76444383.64,-,163641079.75,-,758375058.6,-,-,-,0.02155741,0.3695542155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
300621,016045,80303541,维业股份,装修装饰,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,1518125175.9,25009445.5,121667580.02,-,1174824325.98,-,51969144.33,-,1156181438.55,885367626.6,-,3820622.33,-,361943737.35,-,-,-,0.01232009,0.7615850504,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
300609,016014,80463394,汇纳科技,电子信息,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,191777329.86,4057473.5,92804417.32,-,51858537.17,-,14412089.55,-,26653688.02,3650952.12,-,9757852.04,-,165123641.84,-,-,-,0.07282447,0.1389824754,-,-,-,-,1500000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
300625,016022,80463391,三雄极光,电子元件,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,1093395184.73,224533403.27,215262076.79,-,160332637.23,-,302608693.14,-,557008562.68,358915842.75,-,45598895.3,-,536386622.05,-,-,-,0.013648,0.5094302321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
300633,016061,80463383,开立医疗,专用设备,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,793746502.29,34166784.33,182656109.71,-,214616483.42,-,144481130.29,-,339454546.13,36162333.79,-,27240477.44,-,454291956.16,-,-,-,0.02953935,0.4276611552,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:45
603970,016050,80135975,中农立华,农药兽药,shzb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,2412998263.92,20692439.8,183737649.56,-,151292998.0,-,1161730614.25,-,2108228538.41,479846261.1,-,378981416.89,-,304769725.51,-,-,-,0.0112368,0.8736966661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:45
603196,016010,80463418,日播时尚,纺织服装,shzb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,623845846.52,78926436.45,78390612.98,-,34614296.32,-,189033525.99,-,175269182.48,65270221.9,-,20856349.12,-,448576664.04,-,-,-,0.02665175,0.2809495061,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
300622,016036,80198892,博士眼镜,商业百货,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,284612822.54,44998251.3,94145423.92,-,12407666.91,-,81702597.38,-,52092367.12,21074668.61,-,4712198.51,-,232520455.42,-,-,-,0.04458237,0.1830288834,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
300699,016041,80463381,光威复材,化工行业,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,1595372915.53,537962668.97,95632801.51,-,277519049.26,-,144081364.55,-,541864245.28,41241993.92,-,4262797.84,-,1053508670.25,-,-,-,0.01806733,0.339647389,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
300728,016044,80463382,天常股份,玻璃陶瓷,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,881081813.28,113206484.88,79748779.3,-,112079569.92,-,68495070.31,-,503362143.4,117313456.65,-,507089.19,-,377719669.88,-,-,-,0.01402753,0.5713001174,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
300628,016015,80463380,亿联网络,通讯行业,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,366958611.22,13270412.99,160337735.26,-,76035567.76,-,57333634.73,-,122034145.99,42376278.31,-,7803557.02,-,244924465.23,-,-,-,0.02522417,0.3325556132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:45
688208,016035,80463421,道通科技,汽车行业,,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,633544500.0,60607900.0,285242500.0,-,52770600.0,-,55439000.0,-,104296600.0,39050800.0,-,2408800.0,-,529247900.0,-,-,-,0.0765677,0.164623953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
002900,016024,80197915,哈三联,医药制造,zxb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,1032491126.46,386078181.62,103926038.91,-,88910983.35,-,122668749.32,-,368526168.82,98748372.69,-,14015899.82,-,663964957.64,-,-,-,0.01224079,0.356929139,-,-,-,-,4073669.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
603387,016047,80463420,基蛋生物,医疗行业,shzb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,211831208.51,72921083.01,16307668.28,-,15078973.89,-,19156107.66,-,25445044.34,7427939.06,-,4138115.97,-,186386164.17,-,-,-,0.04235731,0.1201194315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
300767,016018,80463395,震安科技,塑胶制品,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,328847093.9,46485319.01,128063701.08,-,67215823.51,-,57496831.29,-,48074761.6,9773700.95,-,17400762.22,-,280772332.3,-,-,-,0.06524712,0.1461918396,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
300611,016008,80383174,美力科技,交运设备,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,486236300.0,108629700.0,117975400.0,-,101861300.0,-,57330600.0,-,154696600.0,50919900.0,-,176500.0,-,331539600.0,-,-,-,0.02150878,0.3181510718,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
002879,016020,80463419,长缆科技,输配电气,zxb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,823292127.03,163102951.99,165875026.24,-,270006063.53,-,125252049.77,-,292446416.78,160324045.16,-,24132640.05,-,530845710.25,-,-,-,0.02621998,0.355215855,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
002866,016022,80463415,传艺科技,电子元件,zxb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,337819700.0,104875000.0,67220800.0,-,95214500.0,-,36320700.0,-,88526400.0,59741900.0,-,13500.0,-,249293400.0,-,-,-,0.02323928,0.2620522131,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
603063,016020,80463410,禾望电气,输配电气,shzb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,1348780363.74,24618540.16,130878562.03,-,508575075.05,-,303435395.85,-,433430709.69,181819596.7,-,8142758.0,-,915349654.05,-,-,-,0.03143709,0.3213501037,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
603042,016015,80463401,华脉科技,通讯行业,shzb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,1019087407.13,59758042.85,59131202.64,-,451063208.81,-,253848526.1,-,671775955.42,508721645.01,-,1831445.83,-,347311451.71,-,-,-,0.01177401,0.6591936577,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
603978,016032,80463417,深圳新星,有色金属,shzb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,620026081.83,112718119.82,21446655.6,-,160836802.12,-,43589265.15,-,155877157.31,19848470.47,-,275426.6,-,464148924.52,-,-,-,0.02084332,0.2514041939,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
002893,016006,80389772,华通热力,公用事业,zxb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,936221862.49,209536426.52,93225240.33,-,274827424.83,-,42522171.36,-,596136221.4,131959268.43,-,12267452.5,-,340085641.09,-,-,-,0.00891418,0.6367467427,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
603093,016058,80080089,南华期货,多元金融,shzb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,10971484100.0,20415200.0,6509762000.0,-,-,-,-,-,9524957700.0,295437000.0,-,-,-,1446526400.0,-,-,-,-,0.8681558131,-,-,-,-,116466800.0,-,-,-,-,-,-,-,12763800.0,-,-,-,7271300.0,-,-,-,-,-,-,-,2017-08-05T10:53:32
300736,016015,80373652,百邦科技,通讯行业,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,254503235.51,7583735.0,57829045.72,-,49542633.5,-,12744276.02,-,95263585.76,4317233.4,-,6202920.73,-,159239649.75,-,-,-,0.01836303,0.3743118848,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
002886,016018,80399351,沃特股份,塑胶制品,zxb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,497623700.0,46220600.0,83077500.0,-,120296400.0,-,122614100.0,-,252782700.0,67617400.0,-,2416000.0,-,244841000.0,-,-,-,0.01597206,0.507979624,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:44
002877,016021,80463413,智能自控,仪器仪表,zxb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,384210367.38,64127795.11,6298820.95,-,136363936.22,-,61074742.44,-,140227132.28,48567060.52,-,15249741.65,-,243983235.1,-,-,-,0.01678197,0.3649748788,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:43
300627,016014,80463387,华测导航,电子信息,cyb,003,001,2,2015-11-13T00:00:00,2015-03-31T00:00:00,297549946.48,6704037.69,45470511.64,-,95870587.03,-,118656601.82,-,128618251.63,53803577.41,-,10630916.63,-,168931694.85,-,-,-,0.03059252,0.432257687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:08:45
300326,016047,80193850,凯利泰,医疗行业,cyb,003,001,2,2015-11-05T00:00:00,2015-03-31T00:00:00,1495901515.16,154614351.3,176403089.96,-0.258918700694373,232598193.37,4.226482320055,60777888.89,3.14833446042882,279151303.77,18595419.74,2.25719833824102,5355430.31,10.0751909887823,1216750211.39,1.3235393018717,1.351005,1.478717,0.04896407,0.1866107501,-,-,-,-,18000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-11-29T14:43:06
002358,016020,80073384,森源电气,输配电气,zxb,003,001,2,2015-10-29T00:00:00,2015-03-31T00:00:00,3989074159.41,553345435.02,705789962.61,0.219725822762247,994976274.42,0.0461018433676825,591110996.86,0.0998664071164032,1841856708.02,283556963.18,0.0562522977002212,36024213.9,0.371411445202647,2147217451.39,0.0981283344276772,0.34875,0.837693,0.01728791,0.4617253614,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-11-29T14:28:38
601066,016027,80066058,中信建投,券商信托,shzb,003,001,2,2015-10-13T00:00:00,2015-03-31T00:00:00,150803649900.0,418649000.0,65164065200.0,-,-,-,-,-,127856609900.0,730683100.0,-,-,-,22947040100.0,-,-,-,-,0.8478349827,-,-,-,-,11434044800.0,-,-,-,-,-,35003030800.0,-,9706050800.0,-,3284000000.0,-,63733120800.0,-,-,-,-,-,-,-,2017-08-05T10:50:34
002591,016041,80133722,恒大高新,化工行业,zxb,003,001,2,2015-09-30T00:00:00,2015-03-31T00:00:00,935176303.41,123652650.06,95120567.98,-0.411234204991865,287318828.97,0.0550446568213066,58023762.03,0.0633792450695899,158900736.75,7699514.84,-0.288752430862514,6059022.51,-0.229434549981924,776275566.66,0.0210765524073026,0.05607,0.268433,0.04292937,0.1699152728,-,-,-,-,23620800.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:07:18
300737,016004,80437091,科顺股份,水泥建材,cyb,003,001,2,2015-09-29T00:00:00,2015-03-31T00:00:00,913659176.61,118925163.44,137631851.52,-,253333351.05,-,117915537.89,-,567147584.97,123976947.69,-,49903834.22,-,346511591.64,-,-,-,0.01240524,0.6207430511,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:06
601228,016016,80179506,广州港,港口水运,shzb,003,001,2,2015-09-14T00:00:00,2015-03-31T00:00:00,18877418063.66,10093749873.84,1127634453.52,0.189505967889161,640410388.75,0.154402754598075,94341628.5,-0.267066977777033,8418412401.02,307122430.2,1.07868673847457,92360603.67,-0.359971062900912,10459005662.64,0.222218539386872,0.321593,0.470095,0.00503267,0.4459514735,-,-,-,-,151869294.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:20:39
600242,016057,10000199,中昌数据,软件服务,shzb,003,001,2,2015-08-29T00:00:00,2015-03-31T00:00:00,2110883885.24,944210156.96,123267428.76,-0.390289850234433,163533449.86,-0.212541190885605,28219345.85,-0.471894168262571,2155241812.5,345680410.3,0.379130380503638,6854237.65,5.94422367811043,-44357927.26,-1.15042976733681,-0.143288,-0.006372,0.00304907,1.0210139116,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:05:50
000835,016039,10001126,长城动漫,文化传媒,szzb,003,001,2,2015-08-05T00:00:00,2015-03-31T00:00:00,1103160736.55,56150172.04,21174931.76,-0.509626740235488,239841986.55,0.474042584779222,67891257.15,-0.187228169939385,689734054.05,45744027.96,0.820912902733146,4830561.35,-0.0693708100099181,413426682.5,-0.0566431784335346,1.089373,6.686257,0.03314633,0.6252344116,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:51
002943,016061,80444962,宇晶股份,专用设备,zxb,003,001,2,2015-07-31T00:00:00,2015-03-31T00:00:00,289702827.1,53226074.4,25645298.27,-,102068861.44,-,64861181.53,-,105300138.91,31805384.27,-,26479731.56,-,184402688.19,-,-,-,0.02432453,0.3634763939,-,-,-,-,0.0,-,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:49
688388,016040,80037347,嘉元科技,材料行业,,003,001,2,2015-07-20T00:00:00,2015-03-31T00:00:00,514403098.07,401908219.51,11554997.16,-,32374890.5,-,39767821.75,-,255779115.98,6212312.09,-,1297645.93,-,258623982.09,-,-,-,0.00419039,0.4972347891,-,-,-,-,0.0,-,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:15
601068,016005,80062566,中铝国际,工程建设,shzb,003,001,2,2015-07-16T00:00:00,2015-03-31T00:00:00,32109098419.36,1462512653.85,3389866262.2,-,8455852766.68,-,8077007886.05,-,23259370811.74,7903159038.57,-,3572151682.57,-,8849727607.62,-,-,-,0.01227016,0.7243856712,-,-,-,-,252876042.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:45
300724,016061,80202473,捷佳伟创,专用设备,cyb,003,001,2,2015-07-15T00:00:00,2015-03-31T00:00:00,776290680.65,45574752.01,44483318.53,-,199216009.71,-,240335103.73,-,197359173.24,56482305.52,-,85888037.51,-,578931507.41,-,-,-,0.03198359,0.2542335985,-,-,-,-,0.0,-,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:14
603225,016026,80154170,新凤鸣,化纤行业,shzb,003,001,2,2015-07-03T00:00:00,2015-03-31T00:00:00,7939172940.17,4579666706.64,456840244.76,-0.355230294524794,120634173.53,-0.0591022290722943,760529545.08,0.525315430489449,5378058362.02,539282700.46,0.736790862212472,45794571.97,-0.196999439713945,2561114578.15,0.121179382611212,0.115567,0.112914,0.00608443,0.6774078865,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:11
002965,016059,80439282,祥鑫科技,金属制品,zxb,003,001,2,2015-07-03T00:00:00,2015-03-31T00:00:00,612898945.64,160209211.13,77611975.63,-,124026142.85,-,117381089.54,-,219607909.63,142475548.75,-,42555550.87,-,393291036.01,-,-,-,0.0178297,0.3583101443,-,-,-,-,855000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:10
300562,016047,80390746,乐心医疗,医疗行业,cyb,003,001,2,2015-07-03T00:00:00,2015-03-31T00:00:00,298246101.18,48216814.75,27655601.69,-,47966540.8,-,43105007.25,-,106602871.72,58145398.04,-,8589962.31,-,191643229.46,-,-,-,0.0192014,0.3574325743,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:09
003816,016007,80374408,中国广核,电力行业,zxb,003,001,2,2015-07-03T00:00:00,2015-03-31T00:00:00,153793310071.15,58312923119.59,17733851708.63,1.24343320560157,1995491583.83,-0.107568872735442,9282915627.17,0.0117603268573959,92386162379.3,3995236563.6,-0.566590533841462,113699818.74,0.21378828721496,61407147691.85,1.28137984919403,0.191205,-0.095943,0.01661319,0.6007163923,-,-,-,-,2403648329.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:20:46
300607,016043,80390784,拓斯达,机械行业,cyb,003,001,2,2015-07-03T00:00:00,2015-03-31T00:00:00,315966204.34,9897685.13,86384546.96,-,101527141.26,-,44033243.8,-,64466569.71,32969566.72,-,15073014.83,-,251499634.63,-,-,-,0.0425952,0.2040299526,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:10
300497,016024,80165336,富祥股份,医药制造,cyb,003,001,2,2015-07-02T00:00:00,2015-03-31T00:00:00,658445602.26,243423543.27,96910686.26,-,91182244.02,-,99048255.31,-,355459419.31,54870374.72,-,341562.17,-,302986182.95,-,-,-,0.01023867,0.5398462957,-,-,-,-,9960000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:08
300654,016060,80437389,世纪天鸿,文教休闲,cyb,003,001,2,2015-06-30T00:00:00,2015-03-31T00:00:00,356332103.14,45724984.48,35494281.86,-,119235851.47,-,94856576.14,-,174110093.46,90116253.47,-,2616043.7,-,182222009.68,-,-,-,0.01600772,0.4886174777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:07
002787,016053,80357728,华源控股,包装材料,zxb,003,001,2,2015-06-26T00:00:00,2015-03-31T00:00:00,859150781.91,228319678.08,50444269.91,-,207567555.35,-,173192864.74,-,370176743.9,91406026.63,-,3404588.53,-,488974038.01,-,-,-,0.01642871,0.4308635361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:04
300590,016015,80437107,移为通信,通讯行业,cyb,003,001,2,2015-06-26T00:00:00,2015-03-31T00:00:00,165709200.0,959300.0,110055000.0,-,13048800.0,-,30858300.0,-,34413100.0,4653700.0,-,16592000.0,-,131296100.0,-,-,-,0.04896231,0.207671632,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:06
300494,016014,80357681,盛天网络,电子信息,cyb,003,001,2,2015-06-26T00:00:00,2015-03-31T00:00:00,310346760.11,54971481.27,204023587.71,-,36467264.81,-,960148.04,-,22450583.58,6646982.08,-,20860.61,-,287896176.53,-,-,-,0.11475823,0.0723403188,-,-,-,-,1000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:03:04
