scode,hycode,companycode,sname,publishname,mkt,reporttimetypecode,combinetypecode,dataajusttype,noticedate,reportdate,sumasset,fixedasset,monetaryfund,monetaryfund_tb,accountrec,accountrec_tb,inventory,inventory_tb,sumliab,accountpay,accountpay_tb,advancereceive,advancereceive_tb,sumshequity,sumshequity_tb,tsatz,tdetz,ld,zcfzl,cashanddepositcbank,cashanddepositcbank_tb,loanadvances,loanadvances_tb,saleablefasset,saleablefasset_tb,borrowfromcbank,borrowfromcbank_tb,acceptdeposit,acceptdeposit_tb,sellbuybackfasset,sellbuybackfasset_tb,settlementprovision,settlementprovision_tb,borrowfund,borrowfund_tb,agenttradesecurity,agenttradesecurity_tb,premiumrec,premiumrec_tb,stborrow,stborrow_tb,premiumadvance,premiumadvance_tb,eutime
300369,016057,80198581,绿盟科技,软件服务,cyb,003,001,2,2014-09-29T00:00:00,2014-03-31T00:00:00,1092123148.53,31519356.26,622529277.48,-,344743306.0,-,20771129.08,-,299682594.77,33430103.52,-,17245421.26,-,792440553.76,-,-,-,0.03390231,0.2744036652,-,-,-,-,0.0,-,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:54:21
603517,016012,80392197,绝味食品,食品饮料,shzb,003,001,2,2014-09-26T00:00:00,2014-03-31T00:00:00,1188498913.55,224054077.28,264836310.93,-,3539226.04,-,177382255.17,-,329387281.12,140367433.62,-,61487428.78,-,859111632.43,-,-,-,0.0169121,0.2771456308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:54:21
603585,016041,80390744,苏利股份,化工行业,shzb,003,001,2,2014-09-19T00:00:00,2014-03-31T00:00:00,812508576.48,271487460.56,72990654.08,-,201210165.98,-,157592319.1,-,321494943.91,101939803.71,-,5480546.96,-,491013632.57,-,-,-,0.01434976,0.3956819081,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-08-28T10:07:22
002845,016022,80390743,同兴达,电子元件,zxb,003,001,2,2014-09-19T00:00:00,2014-03-31T00:00:00,689204087.55,46572665.92,177878913.67,-,160825806.42,-,210852183.4,-,533949677.82,241797119.44,-,15297812.58,-,155254409.73,-,-,-,0.01131423,0.7747337653,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:54:19
603018,016005,80133651,中设集团,工程建设,shzb,003,001,2,2014-09-16T00:00:00,2014-03-31T00:00:00,2228802500.0,57082700.0,270434900.0,-,1118617000.0,-,294373400.0,-,1472583100.0,482053100.0,-,366546100.0,-,756219400.0,-,-,-,0.01358605,0.6607059621,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:05
300401,016012,80153375,花园生物,食品饮料,cyb,003,001,2,2014-09-16T00:00:00,2014-03-31T00:00:00,583097279.19,126368020.66,109737656.49,-,15528916.7,-,160904153.06,-,26932338.87,8809242.41,-,221924.29,-,556164940.32,-,-,-,0.19453657,0.0461884146,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:53:59
600025,016007,80075711,华能水电,电力行业,shzb,003,001,2,2014-09-11T00:00:00,2014-03-31T00:00:00,142831973069.59,101130638811.45,2715809153.62,-0.051332967050291,2300480482.13,0.365547748313302,114400577.5,0.312538577927091,112339913829.63,106955878.16,0.263440211665416,5897551.29,0.164028669708702,30492059239.96,0.347219675581939,0.230499,0.202228,0.00118744,0.7865179722,-,-,-,-,0.0,-,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:53:53
300498,016009,80060671,温氏股份,农牧饲渔,cyb,003,001,2,2014-09-05T00:00:00,2014-03-31T00:00:00,24154967404.82,6647710603.0,925637265.01,-0.339643800547207,74139671.82,-0.352090351626572,6785876796.13,-0.0106102081695066,12014295241.73,1360653734.15,0.291705964255994,184591961.44,1.00684043804297,12140672163.09,-0.173613118593471,0.052285,0.453899,0.00953931,0.4973840387,-,-,-,-,800743440.0,0.294557623846893,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:53:47
601228,016016,80179506,广州港,港口水运,shzb,003,001,2,2014-09-01T00:00:00,2014-03-31T00:00:00,14283834121.02,8497409364.57,947985536.82,-,554754730.27,-,128717939.62,-,5726440066.2,147748299.21,-,144306918.51,-,8557394054.82,-,-,-,0.00452417,0.4009035682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:20:39
002840,016012,80284542,华统股份,食品饮料,zxb,003,001,2,2014-08-29T00:00:00,2014-03-31T00:00:00,1160104614.88,226647963.89,329477936.94,-,40589763.08,-,205017149.85,-,530744083.66,45736165.12,-,9649861.09,-,629360531.22,-,-,-,0.01453899,0.4574967437,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:53:44
600733,016035,10000540,北汽蓝谷,汽车行业,shzb,003,001,2,2014-08-23T00:00:00,2014-03-31T00:00:00,505070886.09,1320878.23,259541119.59,-0.159132473215331,-,-,197919249.38,0.00715808457826915,128047344.7,18467343.06,-0.681348037697252,5892048.61,-0.886108691282258,377023541.39,0.18987211037689,-0.080607,-0.44924,0.03798751,0.2535235117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:53:07
603336,016009,80199626,宏辉果蔬,农牧饲渔,shzb,003,001,2,2014-08-22T00:00:00,2014-03-31T00:00:00,452480068.99,138109817.15,29594029.44,-,112184693.62,-,117416691.29,-,145363260.73,19517180.1,-,-,-,307116808.26,-,-,-,0.01957281,0.3212589254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:53:06
000605,016006,10000941,渤海股份,公用事业,szzb,003,001,2,2014-08-20T00:00:00,2014-03-31T00:00:00,2490289183.12,1161060812.1,312330199.03,30.9018933749906,97466920.4,9.96953225375215,7353756.02,-0.627973856115906,1438256414.84,532653107.8,63.8878326889501,5614133.5,0.67467905273671,1052032768.28,16.0303137597435,17.153748,18.074118,0.00634513,0.5775459431,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:41
300392,016039,80198913,腾信股份,文化传媒,cyb,003,001,2,2014-08-20T00:00:00,2014-03-31T00:00:00,534600187.17,4008400.9,156859873.35,-,323861871.19,-,-,-,196666189.25,121100303.94,-,12655106.77,-,337933997.92,-,-,-,0.02645667,0.367875272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:41
300408,016022,80189556,三环集团,电子元件,cyb,003,001,2,2014-08-20T00:00:00,2014-03-31T00:00:00,2438935209.78,745817360.17,30543631.56,-,599851171.19,-,200263032.96,-,629863054.8,243734381.08,-,9183552.17,-,1809072154.98,-,-,-,0.03730576,0.2582532952,-,-,-,-,11962604.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:52
603306,016035,80198903,华懋科技,汽车行业,shzb,003,001,2,2014-08-20T00:00:00,2014-03-31T00:00:00,603832471.63,220018717.39,128701401.68,-,110147363.34,-,55754642.3,-,176996725.68,40739539.08,-,103787.65,-,426835745.95,-,-,-,0.01944298,0.2931222384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:41
300557,016021,80021480,理工光科,仪器仪表,cyb,003,001,2,2014-08-08T00:00:00,2014-03-31T00:00:00,291427147.4,27653747.12,79400838.02,-,85852279.52,-,58666397.28,-,97716241.98,31242229.51,-,13421608.27,-,193710905.42,-,-,-,0.03028325,0.3353024687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:29
000701,016036,10001019,厦门信达,商业百货,szzb,003,001,2,2014-08-05T00:00:00,2014-03-31T00:00:00,11255743058.23,457965853.82,1359173420.8,1.48453703651022,2069632749.47,1.15445697088611,3068995486.49,0.248531077290316,9089683726.08,2191401175.87,0.40252559494587,832026214.49,0.178356309701855,2166059332.15,0.757915205594121,0.392913,0.327243,0.01221312,0.8075596324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:05
600203,016015,10000163,福日电子,通讯行业,shzb,003,001,2,2014-08-01T00:00:00,2014-03-31T00:00:00,2249220524.51,105732209.72,475467193.65,5.81123770826044,183245803.42,0.784727800574607,241139394.97,3.56594268345688,1576537657.32,175175036.41,0.863438086950697,386182916.74,0.270239079179534,672682867.19,0.530271545490566,0.591161,0.618642,0.00903869,0.7009262276,-,-,-,-,312956111.0,-0.367719981225349,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:03
300582,016022,80194252,英飞特,电子元件,cyb,003,001,2,2014-08-01T00:00:00,2014-03-31T00:00:00,342271100.0,23047100.0,34341000.0,-,56167200.0,-,40771200.0,-,105546000.0,54423200.0,-,3359400.0,-,236725100.0,-,-,-,0.01484187,0.3083695936,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:52:05
603609,016009,80154151,禾丰牧业,农牧饲渔,shzb,003,001,2,2014-07-29T00:00:00,2014-03-31T00:00:00,3477469400.0,-,0.0,-,-,-,-,-,1567556700.0,-,-,-,-,1909912600.0,-,-,-,0.01362766,0.450775124,-,-,-,-,0.0,-,-,-,-,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:47
000166,016027,80000075,申万宏源,券商信托,szzb,003,001,2,2014-07-26T00:00:00,2014-03-31T00:00:00,74202016641.99,495965595.93,33501622834.11,-,336052070.19,-,-,-,54247635008.66,254784068.02,-,-,-,19954381633.33,-,-,-,-,0.7310803326,-,-,-,-,8669831512.64,-,-,-,-,-,5431728000.0,-,5042015242.84,-,-,-,33279672337.05,-,-,-,-,-,-,-,2018-05-18T16:13:40
002728,016024,80198792,特一药业,医药制造,zxb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,435761100.0,-,-,-,-,-,-,-,79135000.0,-,-,-,-,356626100.0,-,-,-,0.04244889,0.1816017997,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:46
603111,016008,80198802,康尼机电,交运设备,shzb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,1358462963.71,-,-,-,-,-,-,-,955994361.96,-,-,-,-,402468601.75,-,-,-,-,0.7037323707,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:46
300389,016022,80198771,艾比森,电子元件,cyb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,678461183.37,39518764.32,187831719.91,-,131326707.17,-,114820562.73,-,333877656.3,131462001.8,-,78159938.16,-,344583527.07,-,-,-,0.01480206,0.4921101818,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:55
603099,016038,80198705,长白山,旅游酒店,shzb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,462877700.0,-,-,-,-,-,-,-,43875400.0,-,-,-,-,419002300.0,-,-,-,-,0.094788321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:15
601579,016031,80103750,会稽山,酿酒行业,shzb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,1975401716.67,541196203.91,104738770.96,-,111201645.25,-,673719236.1,-,0.0,-,-,-,-,1020388397.79,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:46
300384,016026,80198648,三联虹普,化纤行业,cyb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,646444745.04,82309819.95,200369201.16,-,25337069.74,-,115410581.88,-,369234273.71,63011182.63,-,286030755.23,-,277210471.33,-,-,-,0.01453115,0.5711768508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:55
300390,016022,80198767,天华超净,电子元件,cyb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,281875300.0,83730800.0,35252900.0,-,85943000.0,-,35264700.0,-,83215700.0,39530900.0,-,-,-,198659600.0,-,-,-,-,0.2952216814,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:46
300391,016043,80198578,康跃科技,机械行业,cyb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,625905707.15,118516339.31,121650777.51,-,118556196.24,-,42942196.07,-,423043446.82,39998149.29,-,1783876.18,-,202862260.33,-,-,-,0.00850941,0.6758900614,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:28:56
300388,016048,80030911,国祯环保,环保工程,cyb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,2164473706.83,-,-,-,-,-,-,-,0.0,-,-,-,-,515168196.7,0.0966152529524657,0.120613,-1.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:16
603126,016048,80115595,中材节能,环保工程,shzb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,2036172532.88,-,-,-,-,-,-,-,0.0,-,-,-,-,1047089577.94,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:15
603100,016021,80009854,川仪股份,仪器仪表,shzb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,3368009824.07,447475594.02,161119512.58,-,1412922487.54,-,487419904.45,-,2333412745.94,742437548.56,-,191311390.23,-,1034597078.13,-,-,-,0.01094387,0.6928164904,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:55
002560,016020,80116345,通达股份,输配电气,zxb,003,001,2,2014-07-15T00:00:00,2014-03-31T00:00:00,1857665979.12,142864946.22,433835883.92,1.44041560016081,317454016.77,0.0709183140746581,171284117.21,-0.334234218938862,279823737.92,10876536.5,-0.417501283868063,12780021.86,-0.54120394216629,1577842241.2,0.553594224668273,0.222794,-0.444342,0.04034575,0.1506318903,-,-,-,-,6051805.97,-0.160112863854846,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:55
300155,016055,80159459,安居宝,安防设备,cyb,003,001,2,2014-07-01T00:00:00,2014-03-31T00:00:00,1280478274.97,208890069.16,658755440.23,-0.0531720173176223,125662894.63,1.03371720699342,127215989.95,0.435930801304499,153784804.12,52964172.75,1.53762099248695,53860559.19,0.81029193580548,1126693470.85,0.0981304166423675,0.162891,1.047569,0.07046056,0.1200995028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:52
603328,016022,80122288,依顿电子,电子元件,shzb,003,001,2,2014-06-30T00:00:00,2014-03-31T00:00:00,3070846200.0,-,-,-,-,-,-,-,668650000.0,-,-,-,-,2402196200.0,-,-,-,0.03277313,0.2177412858,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:15
603322,016015,80329978,超讯通信,通讯行业,shzb,003,001,2,2014-06-30T00:00:00,2014-03-31T00:00:00,400926294.22,32249687.53,17973645.26,-,291995263.68,-,22989310.66,-,209900370.08,99712045.98,-,51942.3,-,191025924.14,-,-,-,0.0170768,0.5235385484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:52
300413,016039,80198459,芒果超媒,文化传媒,cyb,003,001,2,2014-06-30T00:00:00,2014-03-31T00:00:00,1278094600.0,48239700.0,919786500.0,-,19237100.0,-,53901700.0,-,428071700.0,293722000.0,-,13622200.0,-,850022900.0,-,-,-,0.02735131,0.3349295897,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:52
600247,016036,10000202,ST成城,商业百货,,003,001,2,2014-06-28T00:00:00,2014-03-31T00:00:00,1124101413.63,3634532.82,1272019.06,-0.350398742717649,432437.69,-0.882670025455455,1522695.91,-0.9945876416715,744845984.45,374199.03,-0.286150853808333,51847078.0,0.0694788934667498,379255429.18,-0.277860061475926,0.132278,0.592927,0.01270501,0.6626145786,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:51
300386,016057,80198810,飞天诚信,软件服务,cyb,003,001,2,2014-06-25T00:00:00,2014-03-31T00:00:00,675044416.48,-,-,-,-,-,-,-,133052587.05,-,-,-,-,541991829.43,-,-,-,0.05281984,0.197101974,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:14
600966,016025,10001374,博汇纸业,造纸印刷,shzb,003,001,2,2014-06-24T00:00:00,2014-03-31T00:00:00,14815018933.31,6781941367.81,979928365.65,0.562183673529194,509953717.02,0.145707956941364,1933472306.41,0.551048316080935,11589175707.22,867034169.13,0.0563051561381716,119813097.69,1.03703080258186,3225843226.09,-0.0409922865589539,0.205081,0.29777,0.00793969,0.7822585823,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:09
300434,016024,80200092,金石亚药,医药制造,cyb,003,001,2,2014-06-23T00:00:00,2014-03-31T00:00:00,286084369.64,21180213.65,122496252.84,-,12370330.23,-,59471772.32,-,87603599.58,14589152.08,-,60668917.22,-,198480770.06,-,-,-,0.0282202,0.3062159589,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:09
300385,016043,80198460,雪浪环境,机械行业,cyb,003,001,2,2014-06-17T00:00:00,2014-03-31T00:00:00,689192400.0,-,-,-,-,-,-,-,335105200.0,-,-,-,-,354087200.0,-,-,-,0.01516565,0.4862288093,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:12
002726,016009,80198760,龙大肉食,农牧饲渔,zxb,003,001,2,2014-06-17T00:00:00,2014-03-31T00:00:00,1267571519.7,416189172.65,51013732.78,-,132053005.84,-,461543314.6,-,331203929.77,77404467.61,-,46685569.44,-,936367589.93,-,-,-,0.02180262,0.2612901321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:05
300387,016041,80198773,富邦股份,化工行业,cyb,003,001,2,2014-06-16T00:00:00,2014-03-31T00:00:00,376760784.12,59156327.47,32345282.98,-,97235131.55,-,54732565.62,-,70479272.16,22737564.0,-,953817.86,-,306281511.96,-,-,-,0.04521563,0.1870663698,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:04
603369,016031,80198461,今世缘,酿酒行业,shzb,003,001,2,2014-06-11T00:00:00,2014-03-31T00:00:00,3294419800.0,-,-,-,-,-,-,-,928153700.0,-,-,-,-,2366266100.0,-,-,-,0.02504895,0.2817351025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017-08-05T10:33:12
603168,016024,80142153,莎普爱思,医药制造,shzb,003,001,2,2014-06-11T00:00:00,2014-03-31T00:00:00,628871900.0,246254800.0,108166500.0,-,25366900.0,-,23634500.0,-,270945400.0,20614200.0,-,20048900.0,-,357926500.0,-,-,-,0.01621013,0.430843547,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:01
002727,016024,80198539,一心堂,医药制造,zxb,003,001,2,2014-06-10T00:00:00,2014-03-31T00:00:00,2222044836.03,323427579.83,532951264.0,-,328203221.34,-,603891038.28,-,1094479825.82,421970709.89,-,15271482.29,-,1127565010.21,-,-,-,0.01594467,0.4925552392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:10
300503,016043,80198759,昊志机电,机械行业,cyb,003,001,2,2014-06-10T00:00:00,2014-03-31T00:00:00,440213746.77,148167919.01,29480816.81,-,113507943.98,-,105438748.72,-,47077659.23,8989396.04,-,989867.64,-,393136087.54,-,-,-,0.08012481,0.1069427286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:01
002488,016035,80151787,金固股份,汽车行业,zxb,003,001,2,2014-06-06T00:00:00,2014-03-31T00:00:00,2746228542.42,729100930.69,591411744.57,1.4425081257783,202395375.67,0.237603310791537,567999755.32,0.260775568015823,1776724716.79,113282266.77,0.223173219794957,39307836.82,2.58627757394559,969503825.63,0.0125349841047953,0.312912,0.56649,0.00997217,0.6469689938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:50:59
600903,016006,80131210,贵州燃气,公用事业,shzb,003,001,2,2014-06-06T00:00:00,2014-03-31T00:00:00,3833204895.15,830749573.53,659888010.13,1.51990887210208,355146369.37,0.881406070367489,296644948.02,-0.0781144982606631,3200459620.13,294592477.33,1.02838641623879,563016975.39,0.154348432669363,632745275.02,0.192610926722949,0.528142,0.618147,0.00996032,0.8349304845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:51:08
002684,016022,80189557,*ST猛狮,电子元件,,003,001,2,2014-06-04T00:00:00,2014-03-31T00:00:00,944631908.36,293573106.83,110270754.97,0.196048139203388,63796523.83,0.0435291008800055,121191449.82,-0.0738699672389085,433386485.42,25476293.6,0.104125527935084,16370711.17,0.67851896541451,511245422.94,-0.0447749122040675,0.098347,0.334158,0.00829974,0.4587887426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T12:50:58
