scode,hycode,companycode,sname,publishname,mkt,reporttimetypecode,combinetypecode,dataajusttype,noticedate,reportdate,sumasset,fixedasset,monetaryfund,monetaryfund_tb,accountrec,accountrec_tb,inventory,inventory_tb,sumliab,accountpay,accountpay_tb,advancereceive,advancereceive_tb,sumshequity,sumshequity_tb,tsatz,tdetz,ld,zcfzl,cashanddepositcbank,cashanddepositcbank_tb,loanadvances,loanadvances_tb,saleablefasset,saleablefasset_tb,borrowfromcbank,borrowfromcbank_tb,acceptdeposit,acceptdeposit_tb,sellbuybackfasset,sellbuybackfasset_tb,settlementprovision,settlementprovision_tb,borrowfund,borrowfund_tb,agenttradesecurity,agenttradesecurity_tb,premiumrec,premiumrec_tb,stborrow,stborrow_tb,premiumadvance,premiumadvance_tb,eutime
002200,016046,80088507,*ST云投,园林工程,,003,001,2,2019-04-25T00:00:00,2018-03-31T00:00:00,3201171287.35,79639200.0,336757272.75,-0.00894762103197899,463924919.73,0.126415738697808,1263718428.55,-0.0486380174131159,2669081982.49,455354962.96,0.0478050264274923,6310192.78,0.545931136051023,532089304.86,-0.456629210308478,-0.074553,0.076323,0.00898178,0.8337829322,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:37:45
002775,016046,80204879,文科园林,园林工程,zxb,003,001,2,2019-04-23T00:00:00,2018-03-31T00:00:00,2963188438.58,24411835.34,275008677.77,0.0127107179473793,487242151.91,0.371417134500799,1074940967.07,0.14762233929094,1448421847.75,340665556.21,0.0992047537483676,76985192.77,-0.509209083723804,1514766590.83,0.220903588587867,0.241989,0.264834,0.01729077,0.4888051765,-,-,-,-,29362000.0,1.05156512017887,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-11-28T13:52:58
300743,016014,80509321,天地数码,电子信息,cyb,003,001,2,2019-04-09T00:00:00,2018-03-31T00:00:00,336427893.73,128078635.81,26393455.87,-,69551732.87,-,72603594.82,-,164370173.8,40180680.52,-,1965227.48,-,172057719.93,-,-,-,0.01542651,0.4885747492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-12-03T15:47:47
300301,016022,80193002,长方集团,电子元件,cyb,003,001,2,2019-04-08T00:00:00,2018-03-31T00:00:00,3726615386.9,1189159085.1,496624324.17,-0.360755676020795,520763053.39,0.381243249938449,443636574.31,0.207511705991504,1254422688.31,257099442.06,-0.141871685960191,15452730.05,-0.388802934166114,2472192698.59,0.0382629420237832,-0.005751,-0.082412,0.01321957,0.3366117933,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:38:18
600316,016034,10000258,洪都航空,航天航空,shzb,003,001,2,2019-03-21T00:00:00,2018-03-31T00:00:00,9643230060.73,1974032186.0,207253375.75,-0.200440949583832,1022543643.45,-0.145751676475432,3662670271.08,-0.000318911063656087,4705858949.11,1669109727.84,-0.271363675982693,125682944.6,0.40969436116317,4937371111.62,-0.0245408463663924,-0.090364,-0.150507,0.0112368,0.4879961299,-,-,-,-,332973621.35,-0.357530869090564,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:38:13
002147,016017,80097618,ST新光,房地产,,003,001,2,2018-12-29T00:00:00,2018-03-31T00:00:00,16006062200.51,1708349506.92,190802229.34,-0.897280538660765,660856167.87,1.86584403753646,6864916371.06,0.0330261753778806,7769013815.33,551072448.33,-0.219910063003045,684802134.81,0.312283551524139,8237048385.18,0.110943924608772,0.045429,-0.016089,0.01659283,0.4853794592,-,-,-,-,19200000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:37:42
300152,016048,80145033,科融环境,环保工程,cyb,003,001,2,2018-11-12T00:00:00,2018-03-31T00:00:00,3071025948.33,244639138.27,121186181.52,-0.0795438891825245,651637230.52,-0.131403870934586,246000077.22,-0.395072322863619,1584153546.56,372650082.82,-0.14717409189603,156638617.65,-0.0851647541386409,1486872401.77,-0.0735230214675668,0.019763,0.126195,0.01227023,0.5158385417,-,-,-,-,6460000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:37:21
000923,016032,10001186,河钢资源,有色金属,szzb,003,001,2,2018-11-08T00:00:00,2018-03-31T00:00:00,13589263764.86,1085636245.97,4176915690.07,32.5273253963906,947623697.6,2.51260394468742,1209811797.48,2.78423717786911,4700468756.04,736319843.96,2.26961447881942,15771871.09,0.0720497418125656,8888795008.82,20.8298926996431,9.014415,3.948978,0.02531968,0.3458957628,-,-,-,-,581951726.77,17.4173553733119,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:37:46
601319,016028,80001622,中国人保,保险,shzb,003,001,2,2018-11-05T00:00:00,2018-03-31T00:00:00,1006098000000.0,-,34938000000.0,-,-,-,-,-,812936000000.0,-,-,-,-,193162000000.0,-,-,-,-,0.8080087626,-,-,-,-,285456000000.0,-,-,-,-,-,43681000000.0,-,-,-,-,-,-,-,49500000000.0,-,-,-,15879000000.0,-,2018-11-05T00:25:58
002942,016050,80123669,新农股份,农药兽药,zxb,003,001,2,2018-10-31T00:00:00,2018-03-31T00:00:00,703840981.09,176460700.53,149038312.52,-,160941259.31,-,84015656.01,-,427811752.04,104897240.0,-,13883938.39,-,276029229.05,-,-,-,0.0102369,0.6078244426,-,-,-,-,11833626.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2020-03-11T09:24:39
000048,016009,10000636,康达尔,农牧饲渔,szzb,003,001,2,2018-10-31T00:00:00,2018-03-31T00:00:00,3671789299.09,613502224.29,1018238434.86,1.5139687825388,243907075.19,3.87677233826178,1288442952.26,0.566837010540969,2525353740.19,348330370.76,0.983166703428694,105146863.48,1.90965243691483,1146435558.9,0.438742545782888,0.682641,0.82293,0.01521988,0.6877719647,-,-,-,-,1000000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:42:56
002353,016043,80138237,杰瑞股份,机械行业,zxb,003,001,2,2018-10-26T00:00:00,2018-03-31T00:00:00,10359179891.39,1616508672.96,1430865567.36,0.00490329265910272,1833990103.61,0.0146284135679938,1709789443.99,-0.0794865698473192,2186725341.53,-,-,343713632.66,0.386938161019571,8172454549.86,0.00981396864259545,0.026219,0.092551,0.03626868,0.2110905848,-,-,-,-,46746017.59,-0.163457632584008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:37:08
603949,016035,80597851,雪龙集团,汽车行业,shzb,003,001,2,2018-09-28T00:00:00,2018-03-31T00:00:00,472179257.02,147206694.16,19604406.84,-,108755339.57,-,52095078.34,-,173049664.1,20502511.62,-,782589.76,-,299129592.92,-,-,-,0.01921096,0.3664914575,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:43:16
603195,016020,80958074,公牛集团,输配电气,shzb,003,001,2,2018-09-28T00:00:00,2018-03-31T00:00:00,3892484500.0,1027317100.0,368579200.0,-,-,-,847631600.0,-,2000724500.0,-,-,222051100.0,-,1891760000.0,-,-,-,0.01200029,0.5139967802,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:43:17
300825,016035,80175558,阿尔特,汽车行业,cyb,003,001,2,2018-09-28T00:00:00,2018-03-31T00:00:00,1505939556.65,38487700.85,413875144.55,-,-,-,315542399.91,-,578987261.07,-,-,333149795.39,-,926952295.58,-,-,-,0.02280283,0.3844691233,-,-,-,-,77233493.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:43:16
600172,016040,10000135,黄河旋风,材料行业,shzb,003,001,2,2018-09-26T00:00:00,2018-03-31T00:00:00,10941558685.07,4147958562.75,947134337.47,0.428780172320846,1082182094.85,-0.114445425951419,888908859.38,0.875841709589188,6134275977.07,381051661.69,0.123980346098063,126906352.78,0.0266776158103341,4807282708.0,0.00357669630729547,0.197703,0.411704,0.00990803,0.5606400471,-,-,-,-,2100001.0,19.999800002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:39:09
300760,016047,80092993,迈瑞医疗,医疗行业,cyb,003,001,2,2018-09-26T00:00:00,2018-03-31T00:00:00,14508145374.0,2474477715.0,5223708289.0,-,1370649790.0,-,1660135280.0,-,7072727734.0,1077506026.0,-,821362214.0,-,7435417640.0,-,-,-,0.01564561,0.4875004731,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:43:13
601162,016027,80000124,天风证券,券商信托,shzb,003,001,2,2018-09-14T00:00:00,2018-03-31T00:00:00,55327816132.39,159989894.88,9442201985.27,-,233151089.19,-,-,-,36679034765.75,19604189.57,-,-,-,18648781366.64,-,-,-,-,0.662940223,-,-,-,-,6298028788.76,-,-,-,-,-,9482723558.01,-,1807791230.6,-,260000000.0,-,7991499558.66,-,-,-,-,-,-,-,2018-09-14T00:27:41
002936,016029,80058973,郑州银行,银行,zxb,003,001,2,2018-09-06T00:00:00,2018-03-31T00:00:00,433736093000.0,-,-,-,-,-,-,-,400075089000.0,-,-,-,-,33661004000.0,0.467684777571725,0.155489,0.135173,-,0.9223928916,47267022000.0,0.142367208423395,127756335000.0,0.1205606847987,-,-,2099550000.0,0.949442896935933,250157533000.0,0.140475877097103,11254700000.0,-0.47178114420088,-,-,-,-,-,-,-,-,-,-,-,-,2018-09-06T00:42:36
002938,016022,80303276,鹏鼎控股,电子元件,zxb,003,001,2,2018-09-04T00:00:00,2018-03-31T00:00:00,19023661759.17,6981514503.51,2547777396.08,-,2545550512.45,-,1665081574.33,-,6544231618.29,2805469616.99,-,12597001.23,-,12479430140.88,-,-,-,0.01532394,0.3440048347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:42:12
300782,016022,80693839,卓胜微,电子元件,cyb,003,001,2,2018-09-03T00:00:00,2018-03-31T00:00:00,378623872.41,13429505.19,198480645.09,-,56035426.94,-,65817179.63,-,45961134.9,18872965.76,-,3949370.35,-,332662737.51,-,-,-,0.07936211,0.1213899552,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:43:10
300063,016041,80141489,天龙集团,化工行业,cyb,003,001,2,2018-09-01T00:00:00,2018-03-31T00:00:00,3929553386.68,278466751.67,266933592.33,-0.0712418930518981,1293977436.7,0.300957466121697,260829592.44,0.0139011103879071,1948390991.0,647449984.1,3.1744338037906,222772439.79,0.0711088970190213,1981162395.68,-0.151073367904665,-0.012989,0.182607,0.01361234,0.4958301362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:38:20
000403,016024,10000676,双林生物,医药制造,szzb,003,001,2,2018-08-31T00:00:00,2018-03-31T00:00:00,1325974890.87,439131265.33,123700236.39,-0.245872821977865,140087219.67,3.22928989804422,361435845.61,0.0108914045149665,756928000.33,43605560.12,-0.0540956895607276,23136713.17,0.164165593160048,569046890.54,0.00630681880821208,0.05033,0.086048,0.01022531,0.5708464056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-11-28T16:09:03
600610,016046,10000417,*ST毅达,园林工程,,003,001,2,2018-08-30T00:00:00,2018-03-31T00:00:00,432981216.62,5088790.56,4907870.55,-0.918546303778611,18297917.04,-0.939476239309993,252732075.9,-0.766889052640746,401219165.45,25207735.47,-0.816318416188894,5832337.33,-0.106003186126433,31762051.17,-0.975319190208783,-0.749197,-0.087033,0.01196895,0.9266433509,-,-,-,-,58246101.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:42:41
002122,016043,80092336,*ST天马,机械行业,,003,001,2,2018-08-29T00:00:00,2018-03-31T00:00:00,8769575584.1,844524050.32,97121174.07,-0.721659061238476,773069129.64,-0.22916490322684,1090518234.13,-0.312295286998824,3858606220.8,390536929.34,-0.286282789217283,203816085.31,-0.106666305960737,4910969363.3,0.040962806076406,0.307357,0.957016,0.02552889,0.4399991977,-,-,-,-,1576905955.17,26.196671466467,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:39:06
000803,016042,10001099,金宇车城,综合行业,szzb,003,001,2,2018-08-29T00:00:00,2018-03-31T00:00:00,1253108965.24,66494095.5,36623050.07,4.30883624789055,241066523.5,106.624424023898,134578233.29,0.165227182635118,1110717745.44,191554732.36,1.3247843920453,14535920.4,0.145109948117901,142391219.8,1.98070630582079,1.341744,1.279111,0.00515828,0.8863696424,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:38:14
000568,016031,10000910,泸州老窖,酿酒行业,szzb,003,001,2,2018-08-28T00:00:00,2018-03-31T00:00:00,20147440936.4,1090129119.04,8718593382.65,0.9386047340318,11994458.21,0.415462216174084,2960977086.37,0.229290058756246,3581915328.84,783438842.09,0.517113645554084,1387909190.35,0.664515714425517,16565525607.56,0.388368813130584,0.409841,0.51845,0.04128428,0.1777851262,-,-,-,-,304504451.46,-0.0738239632050679,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:37:25
600171,016022,10000134,上海贝岭,电子元件,shzb,003,001,2,2018-08-28T00:00:00,2018-03-31T00:00:00,2670890058.69,64828623.28,1159772366.48,-0.10018940074944,118355788.31,0.58260510605342,130274534.61,0.461168351188577,221360303.62,59095545.92,0.287490926075123,5755926.42,2.06400701992358,2449529755.07,0.296084871642356,0.271003,0.04683,0.09594835,0.0828788527,-,-,-,-,265859947.42,0.896907655184829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:37:35
600352,016041,10001292,浙江龙盛,化工行业,shzb,003,001,2,2018-08-25T00:00:00,2018-03-31T00:00:00,48502207633.11,5728677737.87,4019338479.5,0.184060862119276,3080008410.68,0.0429687135610361,21885933224.24,0.218875523688205,28892207780.27,1915419553.4,0.362068527144576,2764149365.6,1.74880110491203,19609999852.84,0.0865643532141063,0.141956,0.182885,0.02631994,0.5956885097,-,-,-,-,4566657440.22,0.0745438133938626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:38:11
002464,016057,80144522,众应互联,软件服务,zxb,003,001,2,2018-08-23T00:00:00,2018-03-31T00:00:00,3286137913.48,14901154.9,53909305.89,-0.425084932608059,140036535.86,2.79538558403746,-,-,1854583704.9,32453564.53,1.31399213046592,9841627.74,1.31249952330209,1431554208.58,0.172522246610902,0.574005,1.139485,0.00582268,0.5643657551,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:39:01
600580,016020,10000389,卧龙电驱,输配电气,shzb,003,001,2,2018-08-22T00:00:00,2018-03-31T00:00:00,16607143872.36,2929277794.63,1860458988.92,-0.212344371501283,2815489793.22,-0.0875743462973491,2229385445.73,-0.0403609774885706,10437303478.13,2056441969.92,-0.000268826387490478,294181537.46,0.403322078328188,6169840394.23,0.0982390556244874,0.008288,-0.038276,0.0121699,0.6284827517,-,-,-,-,992371162.5,1.5712962130303,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:39:07
600366,016032,10000293,宁波韵升,有色金属,shzb,003,001,2,2018-08-22T00:00:00,2018-03-31T00:00:00,6130811768.07,921504925.99,807239387.72,0.213821452776295,485786027.56,0.221523239117169,862515906.27,0.475185948276147,1370178256.5,245973228.26,1.930822115747,34524524.44,0.283161752384501,4760633511.57,0.0219109177820594,0.053263,0.178932,0.02403808,0.2234905113,-,-,-,-,901351772.42,-0.212868824643398,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:35:51
300272,016043,80144125,开能健康,机械行业,cyb,003,001,2,2018-08-21T00:00:00,2018-03-31T00:00:00,1476283473.36,341653450.06,79638939.23,-0.483654668534836,130438331.15,-0.00922021769681716,124111701.14,0.316531521889144,323647471.49,73131201.44,0.108222707522412,14887142.07,-0.305791048538317,1152636001.87,-0.0135979080241629,-0.411241,-0.758278,0.01443216,0.2192312502,-,-,-,-,234276.63,-0.991401934067699,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:37:32
601577,016029,80001550,长沙银行,银行,shzb,003,001,2,2018-08-21T00:00:00,2018-03-31T00:00:00,467748579000.0,-,-,-,-,-,-,-,442389597000.0,-,-,-,-,25358982000.0,0.178020816779332,0.161342,0.1604,-,0.9457850154,48147008000.0,0.0225870272983562,159046932000.0,0.279564170347171,33744865000.0,0.766908748183734,8150000000.0,6.08695652173913,309511961000.0,0.0944205980963779,18646500000.0,0.63912305839538,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-21T01:07:36
601696,016027,80000200,中银证券,券商信托,shzb,003,001,2,2018-08-14T00:00:00,2018-03-31T00:00:00,46847477027.94,84220806.08,12527772594.17,-,596952457.19,-,-,-,34989660725.87,416247060.75,-,-,-,11857816302.07,-,-,-,-,0.7468846338,-,-,-,-,2808900774.29,-,-,-,-,-,3532027630.14,-,2299180180.74,-,1500000000.0,-,11786955028.68,-,-,-,-,-,-,-,2018-08-14T13:36:25
600888,016032,10000837,新疆众和,有色金属,shzb,003,001,2,2018-08-11T00:00:00,2018-03-31T00:00:00,10537762068.07,4123887272.8,1716567907.98,1.22728095171147,681688758.7,-0.0216166157604978,1115621896.8,0.271461108473533,7012987243.73,1230173330.38,0.39240694083742,75166386.61,-0.103909471381982,3524774824.34,0.0607514026934888,0.12971,0.167869,0.01497125,0.6655101148,-,-,-,-,27087661.0,-9.74518518638829e-05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:36:51
000063,016015,10000649,中兴通讯,通讯行业,szzb,003,001,2,2018-07-28T00:00:00,2018-03-31T00:00:00,137876425000.0,8578076000.0,26512303000.0,-0.0935756541141732,27218926000.0,-0.101941601662919,26917759000.0,0.0128744349189612,100970825000.0,21233837000.0,-0.153832813311507,6378752000.0,-0.0046320194194028,36905600000.0,-0.115121376735103,-0.023526,0.014871,0.01120531,0.7323284238,-,-,-,-,3106068000.0,0.151069570737532,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:39:03
300724,016061,80202473,捷佳伟创,专用设备,cyb,003,001,2,2018-07-23T00:00:00,2018-03-31T00:00:00,2644912443.35,41629335.15,356108847.34,-,198378048.89,-,1422063623.55,-,1696272920.52,305436464.02,-,1242807674.6,-,948639522.83,-,-,-,0.01384867,0.6413342433,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:40:03
601869,016015,80396916,长飞光纤,通讯行业,shzb,003,001,2,2018-07-19T00:00:00,2018-03-31T00:00:00,9657876741.0,1898548209.0,1433801162.0,-,2489562019.0,-,959354290.0,-,3865007814.0,1167208015.0,-,-,-,5792868927.0,-,-,-,0.01844881,0.4001922905,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T09:49:37
002503,016010,80156499,搜于特,纺织服装,zxb,003,001,2,2018-07-16T00:00:00,2018-03-31T00:00:00,11068588218.99,672209462.6,1051451464.56,0.131849948020755,1395713090.02,-0.0278361809164321,2118730679.13,0.596338230528444,4894565463.23,146323549.17,-0.496538988479562,1081017416.37,2.10368081550014,6174022755.76,0.125240051730539,0.412916,1.085447,0.02150803,0.4422032301,-,-,-,-,137396032.22,-0.0313308501128032,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:36:13
002356,016036,80017407,*ST赫美,商业百货,,003,001,2,2018-07-14T00:00:00,2018-03-31T00:00:00,6656742815.61,187022275.23,442706373.68,-0.502271453196829,637619317.81,0.276151121624696,1103437422.42,-0.247117614749726,4431484783.3,276447490.94,0.548572980564611,543174208.73,0.747299391807319,2225258032.31,0.15978960482416,0.202074,0.224492,0.00964837,0.665713684,-,-,-,-,56250000.0,8.375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:38:22
603657,016018,80662793,春光科技,塑胶制品,shzb,003,001,2,2018-07-10T00:00:00,2018-03-31T00:00:00,479144245.87,91750017.54,97302689.75,-,114695245.05,-,54046658.27,-,123642601.88,24853396.39,-,1261381.86,-,355501643.99,-,-,-,0.02793328,0.2580488088,-,-,-,-,3550000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:40:00
603713,016003,80653644,密尔克卫,交运物流,shzb,003,001,2,2018-07-03T00:00:00,2018-03-31T00:00:00,1134928860.7,108248349.91,164893889.94,-,381887080.74,-,23151549.41,-,363510893.67,159582338.85,-,2710074.83,-,771417967.03,-,-,-,0.02168698,0.3202939904,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:39:54
002439,016057,80140933,启明星辰,软件服务,zxb,003,001,2,2018-07-03T00:00:00,2018-03-31T00:00:00,4146174928.71,238304712.51,470553969.13,-0.242000085893432,1147709525.5,0.209498734768702,187062250.3,-0.0850575863244602,992031772.95,371442964.54,0.276416734248571,199807582.73,-0.0124980503532072,3154143155.76,0.119284685924744,0.125046,0.143764,0.0239578,0.2392643316,-,-,-,-,320615426.16,1.94470039357718,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019-07-10T13:38:49
