scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,netoperatecashflow,netoperatecashflow_zb,salegoodsservicerec,salegoodsservicerec_zb,employeepay,employeepay_zb,netinvcashflow,netinvcashflow_zb,invincomerec,invincomerec_zb,buyfilassetpay,buyfilassetpay_zb,netfinacashflow,netfinacashflow_zb,nicashequi,nicashequi_tb,niclientdeposit,niclientdeposit_zb,niloanadvances,niloanadvances_zb,intandcommrec,intandcommrec_zb,agentuwsecurityrec,invpay,invpay_zb,cashequibeginning,cashequibeginning_zb,cashequiending,cashequiending_zb,premiumrec,premiumrec_zb,indemnitypay,indemnitypay_zb,eutime,nideposit,nideposit_zb
603416,016021,80374298,信捷电气,仪器仪表,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,23569241.77,2.79351400537923,89411652.2,10.5974008456529,30634064.41,3.63086300383028,-22134134.18,-2.62341972780285,6042930.73,0.716230576805336,5007047.91,0.59345390058298,7000000.0,0.829665978586743,8437130.34,3.74769759069757,-,-,-,-,-,-,-,422360000.0,50.0596746736995,58983348.07,6.99092531383129,67420478.41,7.99092531383129,-,-,-,-,2019/4/26 16:17:39,-,-
600676,016035,10000483,交运股份,汽车行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,167170892.95,0.384022108252959,2309850753.68,5.30614953670904,308801661.57,0.709373880915961,261575750.47,0.600887327875814,11580482.75,0.0266024863644902,44179164.44,0.101487618865429,6642811.31,0.0152597522150928,435315804.37,411.182799066893,-,-,-,-,-,-,-,6740411.58,0.0154839578814624,1704069885.44,3.9145601155147,2139385689.81,4.9145601155147,-,-,-,-,2019/4/26 16:40:09,-,-
600180,016003,10000142,瑞茂通,交运物流,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,1497433283.67,5.6786787380747,8336752064.48,31.6152560581096,61407379.17,0.232873666063388,-479926446.25,-1.8200130422373,57937089.2,0.219713372324428,1771380.76,0.00671756289147864,-766500635.35,-2.90678116223977,263693959.94,1.74386749309397,-,-,-,-,2991701.9,0.0113453561874558,-,508042000.0,1.92663495256243,1426309429.18,5.40895752600681,1690003389.12,6.40895752600681,-,-,-,-,2019/4/26 22:45:19,-,-
600851,016024,10000800,海欣股份,医药制造,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-37280013.78,-0.441459512658345,233566295.62,2.76582684883922,59015900.55,0.698849813995331,124673530.69,1.4763491350781,9822931.82,0.116320415537501,25667138.93,0.303943091605044,-932728.86,-0.0110451146935701,84447186.46,1.4364583500179,-,-,-,-,-,-,-,4294.08,5.084929622888e-05,334745903.83,3.96396751463779,419193090.29,4.96396751463779,-,-,-,-,2019/4/26 19:56:08,-,-
000759,016036,10001063,中百集团,商业百货,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,434713177.42,1.09897663809619,5385887862.56,13.6157936860529,498909602.18,1.26126840822207,-152447663.85,-0.385395313060926,-,-,153527743.93,0.388125809482124,113296286.7,0.286418674964739,395561800.27,-0.436951911618194,-,-,-,-,-,-,-,-,-,1278036973.91,3.23094134225713,1673598774.18,4.23094134225713,-,-,-,-,2019/4/26 18:52:34,-,-
000407,016023,10000680,胜利股份,石油行业,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,57086759.28,2.63881887505608,1707588356.14,78.9327760384336,43413445.75,2.00677392658473,-90151394.45,-4.16722203690813,5362287.24,0.247870170961724,46737448.49,2.16042498826136,11433099.61,0.528491710368189,-21633451.17,0.878815688931805,-,-,-,-,-,-,-,-,-,551938236.45,25.5131847485988,530304785.28,24.5131847485988,-,-,-,-,2019/4/26 16:21:38,-,-
000973,016018,10001224,佛塑科技,塑胶制品,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-21928947.84,-0.211510507353968,683019306.25,6.58790203030062,92718214.68,0.89429172667141,-46151194.67,-0.445140490591063,178655.06,0.00172317535057594,15456094.56,0.149078123854779,-36225819.53,-0.349407619736651,-103677817.78,-15.8417852334416,-,-,-,-,-,-,-,-,-,1026594110.75,9.90177197718793,922916292.97,8.90177197718793,-,-,-,-,2019/4/26 18:34:04,-,-
601989,016049,80133187,中国重工,船舶制造,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-3207798160.24,-42.8224567610868,6354838683.3,84.8338302927812,1168438143.74,15.5980486891255,-678291637.62,-9.05484474784288,1321500.0,0.0176413458026119,277425244.68,3.7034844311571,3874572866.22,51.7235563907713,-74909250.96,-1.11002583195275,-,-,-,-,-,-,-,200880428.0,2.68165046940953,35401882276.53,472.596933260404,35326973025.57,471.596933260404,-,-,-,-,2019/4/26 17:17:07,-,-
600624,016042,10000431,复旦复华,综合行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-106614185.53,-0.91992957778161,218422022.21,1.88467301673763,85358712.38,0.736524917855509,-1196833.98,-0.0103269839039034,-,-,896833.98,0.00773840835964036,-6391021.2,-0.0551454706039559,-115893855.47,-7.8389087192409,-,-,-,-,-,-,-,300000.0,0.00258857554426306,357243319.1,3.08250439724542,241349463.63,2.08250439724542,-,-,-,-,2019/4/26 18:46:10,-,-
600237,016022,10000194,铜峰电子,电子元件,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,30192742.11,0.600239704343026,154723632.51,3.07594676542883,39003852.83,0.775406917517572,-8456249.67,-0.168112481578494,-,-,9084502.92,0.180602322470013,-71014892.13,-1.41179485125152,-50301141.18,-0.637730257900231,-,-,-,-,-,-,-,-,-,215004760.41,4.27435154285301,164703619.23,3.27435154285301,-,-,-,-,2019/4/26 21:04:48,-,-
000061,016009,10000647,农产品,农牧饲渔,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,150580530.1,1.47709112428106,740411909.34,7.26293006719937,183974204.04,1.80466002944532,-117260170.8,-1.15024138516007,8527125.57,0.083645219516179,127684080.41,1.2524927476371,-135191922.29,-1.32613949729384,-101943967.86,-1.55158212105034,-,-,-,-,-,-,-,145000000.0,1.42234997365542,1860317522.24,18.2484315775778,1758373554.38,17.2484315775778,-,-,-,-,2019/4/26 23:47:05,-,-
600828,016036,10000777,茂业商业,商业百货,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-17590317.16,-0.0758191187221162,3737711485.75,16.1105674394274,88327096.87,0.380714149895771,118669043.84,0.511496310254418,728147.98,0.00313851863162705,42235885.74,0.182048317044375,130924987.64,0.564322808467699,232003714.32,0.0391842885783525,-,-,-,-,-,-,-,277874718.4,1.19771667972837,1062875679.71,4.58128734199483,1294879394.03,5.58128734199483,-,-,-,-,2019/4/27 0:17:21,-,-
600822,016037,10000771,上海物贸,国际贸易,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,30356173.69,0.854198352791905,1385660899.11,38.9913850683304,42272334.8,1.18950955820638,21185797.97,0.596151343491541,23449473.67,0.659849360044663,3788767.07,0.10661286311497,-15997670.56,-0.450161604041723,35537616.75,-0.629026415756341,-,-,-,-,-,-,-,-,-,189908852.16,5.34388261024848,225446468.91,6.34388261024848,-,-,-,-,2019/4/26 21:25:36,-,-
600266,016017,10000217,城建发展,房地产,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-1942414587.0,-0.880838863036697,1999002902.64,0.906500319629485,143763173.68,0.0651931834214744,142034529.41,0.0644092843179707,53300858.68,0.024170672972078,46906979.99,0.0212712009060282,-404807143.51,-0.183570421281274,-2205187201.1,0.295882632982818,-,-,-,-,-,-,-,236006.66,0.000107023412743496,9062402371.69,4.10958415102784,6857215170.59,3.10958415102784,-,-,-,-,2019/4/26 17:47:36,-,-
300097,016043,80144344,智云股份,机械行业,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,34166812.77,1.34878999036347,189755729.95,7.49091321141319,40408967.54,1.59520910849287,-5317953.38,-0.209934779004661,-,-,935219.98,0.0369193157202976,-3517404.52,-0.13885521135881,25331454.87,-0.934431616228009,-,-,-,-,-,-,-,5333333.4,0.210541930077465,175821282.29,6.94082843612053,201152737.16,7.94082843612053,-,-,-,-,2019/4/26 18:13:02,-,-
603985,016059,80277894,恒润股份,金属制品,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-95022552.68,-1.5977451962406,198273615.59,3.33384768052915,34982563.64,0.588210076782699,-42124391.8,-0.708295480859805,0.0,0.0,42163991.8,0.708961330260675,79665401.92,1.33952424592196,-59472907.76,0.636400200097547,-,-,-,-,-,-,-,0.0,0.0,184982493.6,3.11036572058134,125509585.84,2.11036572058134,-,-,-,-,2019/4/26 17:39:40,-,-
600371,016009,10000297,万向德农,农牧饲渔,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,17138223.57,1.00856248849107,57752754.15,3.39867555145546,11826014.72,0.695945807114663,-145500.0,-0.00856248849106653,-,-,145500.0,0.00856248849106653,-,-,16992723.57,-0.767834899555423,-,-,-,-,-,-,-,-,-,397539431.73,23.3946859720499,414532155.3,24.3946859720499,-,-,-,-,2019/4/26 19:12:38,-,-
600162,016017,10000126,香江控股,房地产,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,989203641.67,2.29736157485533,1717925519.88,3.98977107602714,95207673.63,0.221113673479476,1098606.24,0.00255144204424014,-,-,9397345.76,0.0218247286455662,-559719769.08,-1.29991301689957,430582478.83,3.16722864146827,-,-,-,-,-,-,-,4000000.0,0.00928974167938509,2362312417.37,5.48631803084276,2792894896.2,6.48631803084276,-,-,-,-,2019/4/26 19:31:45,-,-
600834,016003,10000783,申通地铁,交运物流,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,132043249.95,1.39010837266591,192336221.41,2.0248531587204,2312459.66,0.0243448228973113,10743786.67,0.113107090364398,13801666.67,0.145299456064403,57880.0,0.000609341807630226,-47799298.58,-0.503215463030306,94987738.04,0.552615023697922,-,-,-,-,-,-,-,3000000.0,0.0315830238923752,250535513.95,2.63755637432379,345523251.99,3.63755637432379,-,-,-,-,2019/4/26 15:57:27,-,-
000503,016014,10000845,国新健康,电子信息,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-70685184.26,-0.550213525967603,10131075.36,0.0788602980104773,70752147.68,0.550734769277849,-50615107.87,-0.39398803667182,-,-,615107.87,0.00478800010987086,-,-,-128468641.58,-10.1554906623952,-,-,-,-,-,-,-,-,-,668821273.46,5.20610528168083,540352631.88,4.20610528168083,-,-,-,-,2019/4/26 20:49:16,-,-
600593,016038,10000401,大连圣亚,旅游酒店,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-3167166.11,-0.11116978971461,52742219.74,1.85128953579816,28996594.19,1.01780114038357,-61136395.65,-2.14593109810704,-,-,32341469.92,1.13520866452685,35814112.26,1.25710088782165,-28489449.5,-1.29092558040205,-,-,-,-,-,-,-,30318495.73,1.06420082739752,150059801.17,5.2672060641256,121570351.67,4.2672060641256,-,-,-,-,2019/4/26 19:58:10,-,-
600141,016041,10000110,兴发集团,化工行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,175566002.84,0.375513380988966,3286188519.59,7.02873985621787,282265177.3,0.603729363024627,-357752761.37,-0.765187717479777,2517449.97,0.00538450573808867,322406974.59,0.689587568915883,-283523870.19,-0.606421547246543,-467535943.4,-1.93554040550992,-,-,-,-,-,-,-,66200000.0,0.14159339176916,1563233516.62,3.34355794177428,1095697573.22,2.34355794177428,-,-,-,-,2019/4/26 17:00:40,-,-
002727,016024,80198539,一心堂,医药制造,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,98468487.43,2.05627043930436,2495569507.02,52.1137872678561,406545794.87,8.48970185318378,446034979.61,9.31433565606224,6239069.45,0.130287510386732,47637923.45,0.994800025233605,-496482472.3,-10.3678065751643,47886934.3,1.03966391182207,-,-,-,-,-,-,-,363380914.0,7.58831024186069,960613126.04,20.0600255598321,1008500060.34,21.0600255598321,-,-,-,-,2019/4/26 15:58:00,-,-
600784,016042,10000733,鲁银投资,综合行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-87397510.47,-1.48437675929239,392627129.07,6.6684575146938,34156935.3,0.580128205658417,-938089151.33,-15.9326933557971,1650000.0,0.0280239292819806,4373151.33,0.0742744749159513,966608408.74,16.4170701150895,-58878253.06,-1.31909136183206,-,-,-,-,-,-,-,-,-,416814093.24,7.07925374102463,357935840.18,6.07925374102463,-,-,-,-,2019/4/26 17:00:39,-,-
000900,016002,10001166,现代投资,高速公路,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-364101139.2,-0.91486837287,2794714032.3,7.02221224845665,146590322.6,0.368334057427608,556836068.29,1.39914889821855,68789134.71,0.172844841632599,441303850.98,1.1088538118129,205806197.4,0.517124393940649,397981993.91,1.76910129370713,-,-,-,-,-,-,-,5177721671.62,13.0099395220149,2501812942.11,6.28624656490304,2899794936.02,7.28624656490304,-,-,-,-,2019/4/26 18:20:07,-,-
002012,016025,10001394,凯恩股份,造纸印刷,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,-40110453.61,-1.34033591918233,241885273.37,8.08286845547466,42676459.12,1.42608187925832,13857767.01,0.463072870323566,1042650.0,0.0348413224074595,1154352.65,0.038573992088002,-3710222.38,-0.123981253675684,-29925672.39,-0.245994869255392,-,-,-,-,-,-,-,-,-,111161072.92,3.71457227330824,81235400.53,2.71457227330824,-,-,-,-,2019/4/26 20:03:44,-,-
600582,016043,10000391,天地科技,机械行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-392376775.22,-0.641202932887574,2998696896.5,4.90032378648964,1326792665.74,2.16817967406254,-58193676.73,-0.0950972599585334,20000.0,3.26830216965854e-05,60983797.06,0.0996567381226071,-160529570.26,-0.262329571387556,-611938522.26,0.306159952702991,-,-,-,-,-,-,-,-,-,4607640238.23,7.52958029380655,3995701715.97,6.52958029380656,-,-,-,-,2019/4/26 18:45:06,-,-
002420,016019,80114239,*ST毅昌,家电行业,003,001,2,,2019-04-27T00:00:00,2019-03-31T00:00:00,106517458.63,6.66091550738692,1205771287.81,75.4011668381421,104054844.39,6.50691948090542,3590697.85,0.224539106537318,-,-,5438702.15,0.34010138766858,-94020766.88,-5.87945292895881,15991414.17,1.39054444660068,-,-,-,-,-,-,-,-,-,152414753.05,9.53103655685006,168406167.22,10.5310365568501,-,-,-,-,2019/4/26 23:13:46,-,-
300100,016035,80146933,双林股份,汽车行业,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,137127223.55,1.91179310007548,857813011.94,11.9594122518195,145930169.03,2.0345215415426,-197588440.61,-2.75472811038966,842335.03,0.011743622138741,92107676.24,1.28414194746247,-8320638.9,-0.116004245002739,-71727020.85,-1.41422114148889,-,-,-,-,-,-,-,292913964.82,4.08373248113232,624894407.71,8.71211992781379,553167386.86,7.71211992781379,-,-,-,-,2019/4/26 16:02:40,-,-
300540,016043,80374302,深冷股份,机械行业,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,-15621411.08,-0.331937121336839,26974697.56,0.573181475805466,15155290.51,0.322032592263932,-54866310.06,-1.16584634553326,-,-,14116310.06,0.299955445844055,23426365.01,0.497783466870104,-47061356.13,0.594106437801749,-,-,-,-,-,-,-,40750000.0,0.86589089968921,158479626.59,3.36751083313927,111418270.46,2.36751083313927,-,-,-,-,2019/4/26 17:32:12,-,-
603050,016020,80277660,科林电气,输配电气,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-104627522.05,-0.611797945071211,240331373.12,1.40531131130768,46890159.92,0.274185060689932,-69094646.59,-0.40402335801265,403465.91,0.00235922260040073,43898112.5,0.25668939198589,2816321.73,0.0164681320298305,-171016465.31,-5.79218489371223,-,-,-,-,-,-,-,165600000.0,0.968327813931941,295832131.94,1.72984590345583,124815666.63,0.729845903455833,-,-,-,-,2019/4/26 16:09:03,-,-
600310,016007,10000253,桂东电力,电力行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,362171675.78,0.59605262675107,3833082761.18,6.3083868815391,99519386.79,0.163786391580959,-161524448.97,-0.265832693530598,921361.58,0.00151635267656909,106128566.92,0.174663606561046,-808263743.0,-1.33021922845079,-607616944.42,-5.41601038061763,-,-,-,-,-,-,-,112270.87,0.000184772447560968,1232938265.67,2.02913739814629,625321321.25,1.02913739814629,-,-,-,-,2019/4/26 19:48:39,-,-
002297,016040,80109283,博云新材,材料行业,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,-38747981.28,-0.579793033296108,49181327.45,0.735909074016272,31906560.98,0.477423627284292,-43588903.47,-0.652228625235946,2942721.38,0.0440324708202582,25066589.7,0.375075903220112,16120550.48,0.241214704674861,-66830712.09,-0.0208753580554997,-,-,-,-,-,-,-,-,-,204466879.15,3.05947479468193,137636167.06,2.05947479468193,-,-,-,-,2019/4/26 16:11:04,-,-
002095,016014,80087788,生意宝,电子信息,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,-61615038.79,-0.998253502362715,102550733.54,1.66147146762464,18026467.64,0.292055069837572,-7097.42,-0.000114988556558193,-,-,7097.42,0.000114988556558193,-,-,-61722837.58,-1.62753060561886,-,-,-,-,-,-,-,-,-,766575028.27,12.4196336125414,704852190.69,11.4196336125414,-,-,-,-,2019/4/26 17:38:39,-,-
002833,016061,80389365,弘亚数控,专用设备,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,53046966.55,1.30047343683562,315663474.55,7.73865105452506,39121114.7,0.959074077097245,1469841.16,0.0360339055984656,15499399.57,0.379975684541504,14357061.9,0.351970694014261,-11447499.81,-0.28064129561591,40790503.71,-0.844301786837611,-,-,-,-,-,-,-,753002488.32,18.4602400027582,109820861.06,2.69231441319703,150611364.77,3.69231441319703,-,-,-,-,2019/4/26 23:49:48,-,-
600315,016041,10000257,上海家化,化工行业,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,267211097.84,0.506887013267492,2057032055.83,3.90209404999898,308720784.76,0.58562895697653,272541843.39,0.516999189416502,7568954.09,0.0143579535552679,46631254.7,0.0884573193660986,-13734298.05,-0.0260533240354357,527161065.18,5.11717611902066,-,-,-,-,-,-,-,1000000000.0,1.89695344753609,1060526808.63,2.01176998583513,1587687873.81,3.01176998583513,-,-,-,-,2019/4/26 16:40:10,-,-
000502,016017,10000844,绿景控股,房地产,003,001,2,szzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-3694087.33,-0.0240353249378315,3029243.54,0.0197095645813352,4522468.75,0.0294251316271504,10000000.0,0.0650643116708112,-,-,-,-,-160000000.0,-1.04102898673298,-153694087.33,-4.97647489465137,-,-,-,-,-,-,-,-,-,234862398.02,1.52811602645274,81168310.69,0.52811602645274,-,-,-,-,2019/4/26 16:07:02,-,-
002249,016043,80114294,大洋电机,机械行业,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,332657790.47,20.1453077918533,2428899816.93,147.090901849911,334952788.81,20.284289800589,-164055717.5,-9.93499331364339,173815.54,0.0105260350204333,150913040.05,9.13909046686134,-188641956.08,-11.423902811113,-16512916.75,-2.53214693314732,-,-,-,-,-,-,-,-,-,1313685524.98,79.5550262178849,1297172608.23,78.5550262178849,-,-,-,-,2019/4/26 22:34:24,-,-
300151,016018,80159458,昌红科技,塑胶制品,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,40102214.79,0.605475417985358,212930440.02,3.21488845062654,42009294.68,0.6342690893468,28127848.25,0.424682795336389,1841138.51,0.0277980683797337,26118976.26,0.394352235934776,-200.0,-3.01966074021598e-06,66232605.98,2.37096996878011,-,-,-,-,-,-,-,-,-,181195348.29,2.73574239770537,247427954.27,3.73574239770537,-,-,-,-,2019/4/26 21:17:39,-,-
002635,016022,80187276,安洁科技,电子元件,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,209673477.63,0.524498287531576,945151166.39,2.36429601794852,185521950.16,0.464083231977242,-565572935.77,-1.41478092336046,512099.93,0.00128101817819809,140626286.09,0.35177671048261,-42248383.19,-0.105684347322345,-399760080.47,-1.65663841188097,-,-,-,-,-,-,-,19327633.02,0.0483480816725782,860723258.57,2.153099573019,460963178.1,1.153099573019,-,-,-,-,2019/4/26 20:01:06,-,-
300107,016041,80149252,建新股份,化工行业,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,38285162.89,0.303882917260127,256820694.04,2.03847694058082,25997357.19,0.2063502450453,125417913.33,0.995486462703623,806908.74,0.00640472087263707,14906392.41,0.1183173237212,-34736605.97,-0.275716762344932,125986558.36,2.53538200533808,-,-,-,-,-,-,-,151670300.0,1.20386096718834,308960047.31,2.45232548084346,434946605.67,3.45232548084346,-,-,-,-,2019/4/26 17:10:38,-,-
603598,016039,80293096,引力传媒,文化传媒,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-93179528.1,-1.00461601835255,474493267.11,5.11575392641572,36071060.97,0.388900506241492,10071253.73,0.108583323272388,3739.73,4.031993656677e-05,2486.0,2.68028339759796e-05,-9643111.63,-0.103967304919842,-92751386.0,-0.77837131368671,-,-,-,-,-,-,-,-,-,166038591.88,1.79014674648635,73287205.88,0.790146746486354,-,-,-,-,2019/4/26 20:30:13,-,-
002620,016045,80177123,瑞和股份,装修装饰,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,-99055413.59,-1.932628390663,959193038.27,18.7144107596159,10938943.65,0.213425115252731,-11425393.05,-0.222916024300391,-,-,11425393.05,0.222916024300391,59226559.28,1.15554441496339,-51254247.36,-0.522720128095303,-,-,-,-,-,-,-,-,-,493592437.97,9.63027384839156,442338190.61,8.63027384839156,-,-,-,-,2019/4/26 21:32:29,-,-
300128,016022,80150827,锦富技术,电子元件,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,20455806.39,0.157008958916746,418113516.57,3.20923881924145,69786591.31,0.53564840412686,3810046.15,0.0292440868881462,-,-,2998629.08,0.0230160386274696,-155099486.66,-1.19046927140027,-130284326.01,-3.78499190691293,-,-,-,-,-,-,-,-,-,231591018.9,1.77758158630858,101306692.89,0.77758158630858,-,-,-,-,2019/4/27 0:59:23,-,-
300255,016024,80179317,常山药业,医药制造,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,-128727834.88,-0.534877568749588,475822322.04,1.97709133387344,27907577.72,0.115958893695981,-43781194.53,-0.181915425742917,-,-,44051194.53,0.183037303879818,-67665261.13,-0.28115621144222,-240667850.74,-7.28139338602219,-,-,-,-,-,-,-,-,-,728549264.69,3.0271981174464,487881413.95,2.0271981174464,-,-,-,-,2019/4/26 16:50:04,-,-
002164,016061,80098080,宁波东力,专用设备,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,15565844.39,1.39404011693511,219814860.42,19.6860977179518,51162657.48,4.58200629719453,-504532.87,-0.0451847675892388,-,-,504532.87,0.0451847675892388,-3895316.94,-0.348855349345871,11165994.58,1.03478699818363,-,-,-,-,-,-,-,-,-,97430500.49,8.72564461606608,108596495.07,9.72564461606608,-,-,-,-,2019/4/26 20:00:11,-,-
300292,016015,80191823,吴通控股,通讯行业,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,-79781899.27,-1.64762187821439,875182185.81,18.0738905686376,145958706.58,3.01427717912842,-29594358.55,-0.611170115838999,1100481.61,0.0227266785298304,25694840.16,0.530638919256175,157906363.59,3.2610151142139,48422456.83,-0.154987305657327,-,-,-,-,-,-,-,5000000.0,0.103257875112654,315643514.44,6.51853571883292,364065971.27,7.51853571883292,-,-,-,-,2019/4/26 17:07:27,-,-
600718,016057,10000525,东软集团,软件服务,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,-1315766795.0,-0.983250808475551,1152267776.0,0.861070690214769,1143152595.0,0.85425906590436,-159039364.0,-0.11884749168825,674413.0,0.00050397770335618,96584647.0,0.0721761125223377,143620950.0,0.10732556539514,-1338180232.0,-0.545279889882989,-,-,-,-,-,-,-,179300000.0,0.13398793055852,2785540947.0,2.08158877286419,1447360715.0,1.08158877286419,-,-,-,-,2019/4/27 0:07:46,-,-
300262,016048,80182870,巴安水务,环保工程,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,-159488921.16,-3.79811632050651,188262424.83,4.48333704362838,24874068.9,0.592358430663132,-14307470.79,-0.340722339316307,-,-,14309034.39,0.340759575348976,220507429.09,5.25122910813012,41991584.17,4.49606673554915,-,-,-,-,-,-,-,-,-,330991615.69,7.88233219185072,372983199.86,8.88233219185072,-,-,-,-,2019/4/26 23:53:50,-,-
002429,016019,80142844,兆驰股份,家电行业,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,291940186.76,0.52411177239968,2895209708.1,5.1976862398478,151356494.13,0.271725935655067,167117172.92,0.300020626381012,19831835.95,0.035603521409812,428526215.64,0.769320719053471,112181061.09,0.201395413937621,557018945.45,1.93537691872186,-,-,-,-,-,-,-,6151150.0,0.0110429816620163,2984520600.49,5.35802350147873,3541539545.94,6.35802350147873,-,-,-,-,2019/4/26 21:03:42,-,-
002612,016010,80182869,朗姿股份,纺织服装,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,159720255.45,388.865510425825,797710480.44,1942.15875922787,174369313.95,424.531078295165,151514038.98,368.886112400943,49064193.69,119.454934936954,14916199.68,36.3159674759757,-309010639.02,-752.337764117461,410733.92,-0.998361387423451,-,-,-,-,-,-,-,373531302.13,909.424043015488,258049955.07,628.265508409921,258460688.99,629.265508409921,-,-,-,-,2019/4/26 16:36:05,-,-
601011,016011,80168888,宝泰隆,煤炭采选,003,001,2,shzb,2019-04-27T00:00:00,2019-03-31T00:00:00,135377223.84,2.16461547766326,793163419.78,12.6822944515488,60791662.68,0.972028899820968,-51463932.65,-0.822883067001515,-,-,49725248.65,0.795082361754275,-146454294.54,-2.34173241066175,-62541003.35,0.0247627649983237,-,-,-,-,-,-,-,2000000.0,0.0319790200487725,416402057.41,6.65806487113226,353861054.06,5.65806487113226,-,-,-,-,2019/4/27 0:42:22,-,-
002588,016051,80174399,史丹利,化肥行业,003,001,2,zxb,2019-04-27T00:00:00,2019-03-31T00:00:00,133217599.87,1.12619248664103,1631882985.25,13.7955822568437,129667597.38,1.09618154112259,90967158.83,0.769016488102165,5326581.05,0.0450297525540794,30556838.62,0.25832083825957,-105894500.64,-0.89520897474319,118290258.06,-0.502667333041656,-,-,-,-,1950975.03,0.0164931166944484,-,-,-,492374599.55,4.16242730065103,610664857.61,5.16242730065103,-,-,-,-,2019/4/26 19:58:39,-,-
300204,016024,80169932,舒泰神,医药制造,003,001,2,cyb,2019-04-27T00:00:00,2019-03-31T00:00:00,83395180.33,0.846178618859664,231244302.74,2.34634644277289,46556408.17,0.472389855246655,-134504380.85,-1.36476389604118,4738000.0,0.0480746522795736,81749850.85,0.829484097408349,-46259421.05,-0.469376441881203,-98555055.01,-3.57882136369711,-,-,-,-,-,-,-,535500000.0,5.43351124856726,365201367.53,3.70555693457778,266646312.52,2.70555693457778,-,-,-,-,2019/4/26 16:12:56,-,-
